pk,jsondata,language_pk,source_pk,version
3714,,1938,4220,1
3715,,584,1720,1
3716,,2286,5043,1
3717,,422,5728,1
3718,,1006,1623,1
3719,,1366,3490,1
3720,,2538,3008,1
3721,,1780,3923,1
3722,,2533,4050,1
3723,,1667,2493,1
3724,,1963,4272,1
3725,,2115,2385,1
3726,,513,3228,1
3727,,698,4400,1
3728,,2674,5609,1
3729,,425,5614,1
3730,,1761,4886,1
3731,,462,3706,1
3732,,577,4073,1
3733,,1698,2615,1
3734,,1469,2117,1
3735,,2529,4587,1
3736,,2332,1793,1
3737,,2376,791,1
3738,,2156,5408,1
3739,,2010,5391,1
3740,,2528,315,1
3741,,2368,3645,1
3742,,2537,3710,1
3743,,2434,205,1
3744,,2029,1891,1
3745,,2531,5673,1
3746,,369,5697,1
3747,,2317,2812,1
3748,,1273,4295,1
3749,,2061,3376,1
3750,,1131,4732,1
3751,,1983,2414,1
3752,,1514,1845,1
3753,,2336,2426,1
3754,,379,848,1
3755,,2492,291,1
3756,,595,1364,1
3757,,1894,2298,1
3758,,2042,4962,1
3759,,1441,2716,1
3760,,1872,2178,1
3761,,2509,4941,1
3762,,2231,1697,1
3763,,2354,740,1
3764,,2107,1523,1
3765,,824,4408,1
3766,,2205,2311,1
3767,,1605,1388,1
3768,,2204,1116,1
3769,,1882,2680,1
3770,,2381,3643,1
3771,,886,3842,1
3772,,582,4624,1
3773,,2496,3049,1
3774,,2349,4050,1
3775,,348,4058,1
3776,,1923,6487,1
3777,,1530,3248,1
3778,,2219,5671,1
3779,,2203,538,1
3780,,2531,606,1
3781,,2548,4541,1
3782,,1877,2792,1
3783,,880,3904,1
3784,,1570,2909,1
3785,,32,1089,1
3786,,1337,1148,1
3787,,2186,4976,1
3788,,654,1599,1
3789,,1600,3933,1
3790,,1547,574,1
3791,,1770,6465,1
3792,,2375,3686,1
3793,,531,4432,1
3794,,1077,5567,1
3795,,1983,4344,1
3796,,154,5673,1
3797,,1272,833,1
3798,,1648,3216,1
3799,,2054,5393,1
3800,,2529,1781,1
3801,,1971,1482,1
3802,,1776,3337,1
3803,,1735,2991,1
3804,,245,4173,1
3805,,2550,800,1
3806,,2549,2023,1
3807,,2138,3710,1
3808,,575,4383,1
3809,,304,4477,1
3810,,1896,344,1
3811,,2522,5184,1
3812,,2180,1220,1
3813,,1038,728,1
3814,,2216,3917,1
3815,,261,964,1
3816,,2031,3737,1
3817,,2018,4272,1
3818,,1864,5173,1
3819,,569,5637,1
3820,,2239,5374,1
3821,,2470,3459,1
3822,,1601,3735,1
3823,,2179,5632,1
3824,,2443,3475,1
3825,,950,5391,1
3826,,2411,4313,1
3827,,2441,4272,1
3828,,2226,1518,1
3829,,2155,1629,1
3830,,1875,2864,1
3831,,2423,1273,1
3832,,508,1152,1
3833,,1432,4264,1
3834,,695,4840,1
3835,,2540,5640,1
3836,,2125,925,1
3837,,2470,648,1
3838,,413,5447,1
3839,,2127,6502,1
3840,,1158,3486,1
3841,,1335,4443,1
3842,,2477,4050,1
3843,,1130,2915,1
3844,,1082,3158,1
3845,,920,4270,1
3846,,837,4737,1
3847,,2447,3525,1
3848,,1531,3883,1
3849,,1792,2117,1
3850,,2391,3050,1
3851,,2663,7324,1
3852,,1442,3150,1
3853,,844,5039,1
3854,,2321,3933,1
3855,,1201,4718,1
3856,,267,5308,1
3857,,2139,2229,1
3858,,2437,97,1
3859,,2340,1292,1
3860,,1142,5164,1
3861,,1370,1615,1
3862,,1816,4603,1
3863,,1406,848,1
3864,,1025,5639,1
3865,,2436,2017,1
3866,,1901,4089,1
3867,,901,2912,1
3868,,2329,5673,1
3869,,1886,2252,1
3870,,2508,4591,1
3871,,2182,5032,1
3872,,1890,4270,1
3873,,1480,4750,1
3874,,2299,822,1
3875,,2432,1041,1
3876,,2204,619,1
3877,,2137,295,1
3878,,125,1180,1
3879,,196,7081,1
3880,,1165,5076,1
3881,,2521,1386,1
3882,,1039,1171,1
3883,,2351,1879,1
3884,,2674,2324,1
3885,,1744,2923,1
3886,,1629,3480,1
3887,,2216,3765,1
3888,,966,2944,1
3889,,2488,2699,1
3890,,834,1895,1
3891,,2149,4931,1
3892,,2531,2038,1
3893,,2342,4272,1
3894,,2410,4427,1
3895,,2500,2445,1
3896,,1119,3837,1
3897,,2037,4323,1
3898,,942,5637,1
3899,,1685,848,1
3900,,2290,2388,1
3901,,1897,2286,1
3902,,1776,2109,1
3903,,745,5297,1
3904,,888,3700,1
3905,,1651,2412,1
3906,,688,5542,1
3907,,1810,2190,1
3908,,2178,61,1
3909,,2306,952,1
3910,,2277,4091,1
3911,,1328,3499,1
3912,,2303,764,1
3913,,2364,250,1
3914,,2529,5198,1
3915,,560,1888,1
3916,,2365,1613,1
3917,,673,3301,1
3918,,2062,5693,1
3919,,1236,90,1
3920,,128,1228,1
3921,,757,4841,1
3922,,1659,5426,1
3923,,2170,1252,1
3924,,1708,4083,1
3925,,1067,3620,1
3926,,2182,5256,1
3927,,1294,1634,1
3928,,2673,1213,1
3929,,1199,3788,1
3930,,2368,2752,1
3931,,741,4376,1
3932,,1070,3282,1
3933,,1057,2053,1
3934,,1858,1849,1
3935,,1791,2737,1
3936,,1998,2289,1
3937,,1696,2625,1
3938,,750,1694,1
3939,,2304,3729,1
3940,,876,3322,1
3941,,2068,1808,1
3942,,1844,5682,1
3943,,2337,2880,1
3944,,2667,6269,1
3945,,598,3685,1
3946,,1106,5551,1
3947,,1213,3431,1
3948,,281,1468,1
3949,,2452,3698,1
3950,,2536,2003,1
3951,,791,1736,1
3952,,2328,5245,1
3953,,2458,220,1
3954,,2239,2099,1
3955,,895,3120,1
3956,,2231,3907,1
3957,,1994,1022,1
3958,,1801,5519,1
3959,,2521,5008,1
3960,,1318,4378,1
3961,,2386,3578,1
3962,,1596,3167,1
3963,,1829,1444,1
3964,,2027,3025,1
3965,,586,3586,1
3966,,2387,4050,1
3967,,2231,2444,1
3968,,904,3246,1
3969,,1922,2695,1
3970,,2094,2216,1
3971,,2097,2236,1
3972,,2329,3922,1
3973,,2209,1446,1
3974,,210,1191,1
3975,,2284,2434,1
3976,,57,4848,1
3977,,119,3904,1
3978,,2550,1967,1
3979,,1489,666,1
3980,,2279,753,1
3981,,2525,6114,1
3982,,2050,3362,1
3983,,2629,6277,1
3984,,866,4073,1
3985,,1259,200,1
3986,,1619,2794,1
3987,,1811,1381,1
3988,,1243,4793,1
3989,,488,5074,1
3990,,2,3978,1
3991,,991,5686,1
3992,,2303,293,1
3993,,2428,2903,1
3994,,2290,3364,1
3995,,563,3904,1
3996,,783,4557,1
3997,,1935,2740,1
3998,,2363,5630,1
3999,,2217,5235,1
4000,,2387,2242,1
4001,,881,1759,1
4002,,2059,2944,1
4003,,2265,4235,1
4004,,925,1134,1
4005,,2353,15,1
4006,,746,1497,1
4007,,711,1668,1
4008,,2487,5306,1
4009,,2519,4926,1
4010,,2548,733,1
4011,,2142,4913,1
4012,,1177,4962,1
4013,,2474,2700,1
4014,,2368,3675,1
4015,,2233,1461,1
4016,,874,3996,1
4017,,1896,4272,1
4018,,2209,5140,1
4019,,2506,213,1
4020,,2289,49,1
4021,,1037,3710,1
4022,,742,4820,1
4023,,2301,290,1
4024,,1696,4935,1
4025,,1763,2548,1
4026,,1817,2669,1
4027,,2372,2468,1
4028,,1535,1982,1
4029,,2017,4665,1
4030,,2542,4272,1
4031,,1534,3201,1
4032,,120,3422,1
4033,,731,1818,1
4034,,2175,80,1
4035,,1923,1552,1
4036,,2186,4616,1
4037,,44,1024,1
4038,,2070,117,1
4039,,1902,4138,1
4040,,966,3544,1
4041,,2359,4050,1
4042,,583,1757,1
4043,,2478,2174,1
4044,,2355,716,1
4045,,2261,2307,1
4046,,2201,947,1
4047,,2355,1868,1
4048,,2104,5214,1
4049,,588,5673,1
4050,,1105,1680,1
4051,,2059,1445,1
4052,,1226,252,1
4053,,2509,1258,1
4054,,2550,265,1
4055,,1779,2070,1
4056,,2522,4331,1
4057,,766,1421,1
4058,,2049,2323,1
4059,,2274,449,1
4060,,429,4102,1
4061,,894,3476,1
4062,,2507,2814,1
4063,,2443,4308,1
4064,,1559,4810,1
4065,,2358,551,1
4066,,649,1599,1
4067,,116,5726,1
4068,,2364,5673,1
4069,,2606,6287,1
4070,,2252,4348,1
4071,,1980,842,1
4072,,1617,2642,1
4073,,2224,3538,1
4074,,1033,3219,1
4075,,2526,5673,1
4076,,535,5130,1
4077,,1978,1763,1
4078,,541,1479,1
4079,,1616,1117,1
4080,,1699,2182,1
4081,,2159,5673,1
4082,,1780,670,1
4083,,1522,997,1
4084,,2396,2391,1
4085,,1529,4019,1
4086,,1027,3933,1
4087,,1662,5258,1
4088,,2045,848,1
4089,,2523,4102,1
4090,,2285,5136,1
4091,,1317,3933,1
4092,,1520,409,1
4093,,1464,3188,1
4094,,1803,3560,1
4095,,620,4714,1
4096,,1563,848,1
4097,,2229,671,1
4098,,2447,2310,1
4099,,1710,1603,1
4100,,2547,3526,1
4101,,2264,5096,1
4102,,2286,431,1
4103,,377,5704,1
4104,,1594,2649,1
4105,,2516,667,1
4106,,2073,705,1
4107,,721,7269,1
4108,,2539,5033,1
4109,,2633,7232,1
4110,,1139,1808,1
4111,,1582,3331,1
4112,,1505,128,1
4113,,2317,2189,1
4114,,379,4399,1
4115,,1207,3204,1
4116,,1795,2498,1
4117,,1775,3536,1
4118,,2141,483,1
4119,,1687,4347,1
4120,,994,3567,1
4121,,2511,3100,1
4122,,48,2974,1
4123,,2409,4013,1
4124,,2542,4175,1
4125,,267,5307,1
4126,,1094,3266,1
4127,,2543,4272,1
4128,,2142,2120,1
4129,,2536,150,1
4130,,2089,4270,1
4131,,669,4935,1
4132,,370,245,1
4133,,2210,2727,1
4134,,1589,3596,1
4135,,2422,476,1
4136,,2299,93,1
4137,,2410,5604,1
4138,,2330,3756,1
4139,,1761,3764,1
4140,,2203,2611,1
4141,,2308,2988,1
4142,,1837,1222,1
4143,,1783,2730,1
4144,,931,3552,1
4145,,2120,999,1
4146,,1969,3563,1
4147,,2533,4270,1
4148,,2057,5439,1
4149,,339,4069,1
4150,,1718,2520,1
4151,,2487,4096,1
4152,,2089,4912,1
4154,,787,1530,1
4155,,1232,6391,1
4156,,1291,235,1
4157,,867,3307,1
4158,,1213,4041,1
4159,,2294,2392,1
4160,,2186,1750,1
4161,,1205,1644,1
4162,,2536,440,1
4163,,2413,5546,1
4164,,2344,26,1
4165,,1871,1148,1
4166,,992,3696,1
4167,,556,1702,1
4168,,2642,6417,1
4169,,1602,76,1
4170,,2210,259,1
4171,,2452,4050,1
4172,,510,4859,1
4173,,1309,3217,1
4174,,2471,4260,1
4175,,2317,1622,1
4176,,1487,36,1
4177,,1823,2792,1
4178,,2534,348,1
4179,,2062,3933,1
4180,,2055,4909,1
4181,,1458,4148,1
4182,,2672,1213,1
4183,,2544,3408,1
4184,,1316,3257,1
4185,,790,4073,1
4186,,1468,5609,1
4187,,1274,2169,1
4188,,2544,3555,1
4189,,2497,2689,1
4190,,1646,2348,1
4191,,2117,4270,1
4192,,1173,1058,1
4193,,1824,4050,1
4194,,2185,849,1
4195,,2380,3018,1
4196,,1544,2499,1
4197,,1800,4935,1
4198,,2375,3657,1
4199,,2413,4935,1
4200,,2437,3309,1
4201,,2004,1384,1
4202,,1846,848,1
4203,,1529,5673,1
4204,,351,5456,1
4205,,2066,3367,1
4206,,1706,2626,1
4207,,2342,419,1
4208,,1399,5233,1
4209,,1565,5420,1
4210,,262,5131,1
4211,,2380,222,1
4212,,2544,313,1
4213,,2415,4233,1
4214,,1007,3315,1
4215,,2549,939,1
4216,,1862,3925,1
4217,,1381,4809,1
4218,,2381,2797,1
4219,,258,1200,1
4220,,2544,4155,1
4221,,2550,2946,1
4222,,1827,430,1
4223,,2108,1206,1
4224,,1566,4778,1
4225,,2531,4050,1
4226,,1511,2264,1
4227,,2483,4157,1
4228,,2187,4222,1
4229,,1626,3214,1
4230,,883,3437,1
4231,,2013,4812,1
4232,,1505,101,1
4233,,1179,162,1
4234,,2304,4164,1
4235,,1862,4159,1
4236,,1942,3349,1
4237,,1896,1782,1
4238,,2550,1921,1
4239,,2353,1374,1
4240,,1614,4270,1
4241,,662,2349,1
4242,,1937,2301,1
4243,,2470,4980,1
4244,,2388,942,1
4245,,2282,781,1
4246,,2529,5673,1
4247,,368,5720,1
4248,,2355,2555,1
4249,,1491,3205,1
4250,,888,1471,1
4251,,2441,1,1
4252,,1917,2422,1
4253,,1821,2410,1
4254,,1044,3588,1
4255,,2326,5377,1
4256,,619,6327,1
4257,,51,5344,1
4258,,1164,3180,1
4259,,2643,6625,1
4260,,2331,4163,1
4261,,2492,857,1
4262,,1804,2206,1
4263,,1160,895,1
4264,,2396,2795,1
4265,,1912,1509,1
4266,,2268,1652,1
4267,,2209,132,1
4268,,2542,1306,1
4269,,136,1183,1
4270,,2386,216,1
4271,,1493,1379,1
4272,,2557,662,1
4273,,1842,2852,1
4274,,1678,6642,1
4275,,1824,4285,1
4276,,2350,5509,1
4277,,2489,1477,1
4278,,2207,3088,1
4279,,2301,4060,1
4280,,231,4935,1
4281,,2350,755,1
4282,,2503,4050,1
4283,,2422,1476,1
4284,,2488,3010,1
4285,,1955,1644,1
4286,,2542,3782,1
4287,,1192,3172,1
4288,,2478,1110,1
4289,,899,1572,1
4290,,2533,3529,1
4291,,200,5721,1
4292,,1783,2774,1
4293,,2331,5010,1
4294,,2461,725,1
4295,,1899,5659,1
4296,,2492,4360,1
4297,,2215,5114,1
4298,,2391,12,1
4299,,2197,1535,1
4300,,2460,4729,1
4301,,2443,4475,1
4302,,648,1599,1
4303,,2317,3549,1
4304,,632,4642,1
4305,,1615,2261,1
4306,,2525,5673,1
4307,,1230,4792,1
4308,,2286,5181,1
4309,,2540,4706,1
4310,,2480,112,1
4311,,2158,5673,1
4312,,2472,248,1
4313,,2303,5673,1
4314,,2127,5533,1
4315,,2514,2131,1
4316,,2364,2479,1
4317,,1908,4845,1
4318,,1737,4298,1
4319,,2511,4405,1
4320,,2447,1278,1
4321,,522,5158,1
4322,,1590,1954,1
4323,,2214,5153,1
4324,,205,5210,1
4325,,269,3447,1
4326,,2229,469,1
4327,,2488,2011,1
4328,,966,3704,1
4329,,2521,4716,1
4330,,892,5673,1
4331,,440,5612,1
4332,,2292,5677,1
4333,,1637,5071,1
4334,,2632,6860,1
4335,,2522,608,1
4336,,761,1554,1
4337,,765,4073,1
4338,,2200,1769,1
4339,,2482,1943,1
4340,,824,5462,1
4341,,1099,2716,1
4342,,2523,3403,1
4343,,543,4073,1
4344,,2138,5027,1
4345,,2391,1102,1
4346,,2525,2015,1
4347,,1286,837,1
4348,,1820,5077,1
4349,,2372,1176,1
4350,,2307,4050,1
4351,,2539,4961,1
4352,,2511,3932,1
4353,,1148,4882,1
4354,,1229,1239,1
4355,,2095,2086,1
4356,,1984,5673,1
4357,,1165,5391,1
4358,,2161,2076,1
4359,,2420,3710,1
4360,,2519,700,1
4361,,873,5352,1
4362,,1858,2620,1
4363,,2179,2570,1
4364,,982,1155,1
4365,,1729,2822,1
4366,,2435,3012,1
4367,,2355,4606,1
4368,,1090,4270,1
4369,,752,1826,1
4370,,2143,2309,1
4371,,2022,1297,1
4372,,307,5567,1
4373,,2235,4225,1
4374,,1636,7347,1
4375,,577,5391,1
4376,,1792,6411,1
4377,,839,4930,1
4378,,2094,571,1
4379,,2366,1094,1
4380,,2331,3088,1
4381,,309,5230,1
4382,,1707,1880,1
4383,,2477,183,1
4384,,2533,4925,1
4385,,2583,6957,1
4386,,515,5488,1
4387,,711,3954,1
4388,,1544,1185,1
4389,,202,3962,1
4390,,1963,2934,1
4391,,2276,574,1
4392,,2536,3808,1
4393,,2548,4190,1
4394,,625,1106,1
4395,,2200,1179,1
4396,,1692,4880,1
4397,,2535,4943,1
4398,,1966,6873,1
4399,,2545,5126,1
4400,,1219,106,1
4401,,953,3285,1
4402,,1903,405,1
4403,,1363,6968,1
4404,,787,1447,1
4405,,1380,5504,1
4406,,2500,3316,1
4407,,2516,3058,1
4408,,2522,1935,1
4409,,2325,4199,1
4410,,1462,660,1
4411,,2412,3574,1
4412,,699,4515,1
4413,,2218,4958,1
4414,,2296,5506,1
4415,,2127,4052,1
4416,,2109,2382,1
4417,,251,4061,1
4418,,1992,5478,1
4419,,2452,2944,1
4420,,1929,510,1
4421,,2290,2144,1
4422,,821,4828,1
4423,,2350,239,1
4424,,1169,1917,1
4425,,1597,1218,1
4426,,2122,4270,1
4427,,1782,993,1
4428,,2192,3710,1
4429,,2518,4273,1
4430,,713,3285,1
4431,,2331,591,1
4432,,2521,5558,1
4433,,2338,4574,1
4434,,2537,2004,1
4435,,947,3892,1
4436,,40,4031,1
4437,,1986,360,1
4438,,2328,3732,1
4439,,2032,3894,1
4440,,2532,5121,1
4441,,1707,1885,1
4442,,2020,1100,1
4443,,2254,2119,1
4444,,2492,1966,1
4445,,506,4352,1
4446,,2301,848,1
4447,,2434,5628,1
4448,,2389,1636,1
4449,,2080,543,1
4450,,1714,2320,1
4451,,1761,4543,1
4452,,2307,2517,1
4453,,1570,3229,1
4454,,1958,3170,1
4455,,2396,2899,1
4456,,2191,5289,1
4457,,1951,2493,1
4458,,1527,3970,1
4460,,2011,892,1
4461,,2046,2369,1
4462,,1024,4292,1
4463,,1723,3646,1
4464,,2528,4050,1
4465,,1644,2595,1
4466,,2486,1333,1
4467,,2148,4181,1
4468,,1662,9,1
4469,,2335,356,1
4470,,2272,2643,1
4471,,582,4073,1
4472,,1487,5519,1
4473,,2510,5286,1
4474,,2065,3598,1
4475,,1558,4648,1
4476,,2396,3933,1
4477,,2275,4171,1
4478,,1605,2547,1
4479,,1614,2959,1
4480,,900,3956,1
4481,,2275,934,1
4482,,2310,3059,1
4483,,2248,580,1
4484,,1897,4649,1
4485,,2504,1114,1
4486,,2295,2596,1
4487,,417,988,1
4488,,1399,5002,1
4489,,2179,554,1
4490,,985,1129,1
4491,,2317,1682,1
4492,,1995,4805,1
4493,,2494,145,1
4494,,2391,5673,1
4495,,2257,4270,1
4496,,937,3723,1
4497,,2433,1460,1
4498,,1585,2535,1
4499,,418,5700,1
4500,,2514,6,1
4501,,2668,6441,1
4502,,1895,9,1
4503,,2295,4315,1
4504,,1898,4272,1
4505,,2120,5502,1
4506,,617,4424,1
4507,,1762,3037,1
4508,,2677,2373,1
4509,,2447,399,1
4510,,813,3724,1
4511,,470,3465,1
4512,,1728,4898,1
4513,,1927,3359,1
4514,,1871,2116,1
4515,,2280,688,1
4516,,659,3242,1
4517,,124,4521,1
4518,,390,6318,1
4519,,1044,4127,1
4520,,2058,2226,1
4521,,579,3816,1
4522,,1758,5351,1
4523,,2399,352,1
4524,,2527,795,1
4525,,2143,237,1
4526,,2044,984,1
4527,,1010,4270,1
4528,,384,5391,1
4529,,1905,2153,1
4530,,2073,706,1
4531,,2159,3810,1
4532,,1776,529,1
4533,,389,4655,1
4534,,34,1345,1
4535,,1467,845,1
4536,,2373,2624,1
4537,,2528,517,1
4538,,2368,3455,1
4539,,2546,1969,1
4540,,651,1599,1
4541,,1754,4129,1
4542,,327,1089,1
4543,,1916,4662,1
4544,,2230,3790,1
4545,,2143,5660,1
4546,,1040,4760,1
4547,,1902,3884,1
4548,,2256,1130,1
4549,,2209,3966,1
4550,,1244,801,1
4551,,2312,5415,1
4552,,1218,5196,1
4553,,619,5456,1
4554,,2542,1279,1
4555,,9,4021,1
4556,,260,4500,1
4557,,549,4104,1
4558,,2413,1822,1
4559,,2450,4270,1
4560,,1989,2411,1
4561,,2522,1938,1
4562,,1240,226,1
4563,,2416,2504,1
4564,,2332,2747,1
4565,,2219,3447,1
4566,,2373,615,1
4567,,2294,2961,1
4568,,175,4087,1
4569,,2213,1470,1
4570,,347,5591,1
4571,,419,5366,1
4572,,1215,567,1
4573,,2266,3948,1
4574,,1632,3176,1
4575,,2355,5093,1
4576,,663,226,1
4577,,1791,2857,1
4578,,1779,2069,1
4579,,2542,545,1
4580,,1920,20,1
4581,,2537,3060,1
4582,,2636,6309,1
4583,,1112,6447,1
4584,,1905,4311,1
4585,,1729,3732,1
4586,,2546,1541,1
4587,,2387,4140,1
4588,,880,3739,1
4589,,2601,6574,1
4590,,2549,1983,1
4591,,1616,2653,1
4592,,1444,589,1
4593,,2253,2042,1
4594,,2517,2008,1
4595,,1949,5317,1
4596,,2303,3672,1
4597,,530,1329,1
4598,,2144,1161,1
4599,,738,1704,1
4600,,2289,4900,1
4601,,2207,84,1
4602,,1139,4935,1
4603,,2303,7189,1
4604,,2095,4270,1
4605,,1782,4270,1
4606,,2412,244,1
4607,,1586,2685,1
4608,,63,5655,1
4609,,2527,4102,1
4610,,2025,986,1
4611,,2525,5028,1
4612,,1761,5673,1
4613,,724,1574,1
4614,,2396,3789,1
4615,,1330,3279,1
4616,,2496,2241,1
4617,,2416,4176,1
4618,,1915,1211,1
4620,,2646,6429,1
4621,,2093,3874,1
4622,,2364,3879,1
4623,,2518,4910,1
4624,,1479,2608,1
4625,,2361,1429,1
4626,,1323,2096,1
4627,,2545,5015,1
4628,,1107,2105,1
4629,,1673,2453,1
4630,,2233,2387,1
4631,,1498,3287,1
4632,,2141,1676,1
4633,,1352,2393,1
4634,,2090,877,1
4635,,676,1157,1
4636,,1947,5338,1
4637,,2537,4107,1
4638,,1374,3491,1
4639,,951,873,1
4640,,1833,2582,1
4641,,1462,657,1
4642,,1829,4091,1
4643,,2151,309,1
4644,,2529,3722,1
4645,,2230,1527,1
4646,,1194,5190,1
4647,,2123,3636,1
4648,,2532,2040,1
4649,,1631,3811,1
4651,,2433,778,1
4652,,2024,2943,1
4653,,955,4270,1
4654,,2147,4019,1
4655,,2544,815,1
4656,,2159,3368,1
4657,,2487,187,1
4658,,269,4562,1
4659,,2453,903,1
4661,,456,4559,1
4662,,2194,3762,1
4663,,2071,2926,1
4664,,2270,5340,1
4665,,1029,3854,1
4667,,2458,3109,1
4668,,765,4963,1
4669,,2478,1525,1
4670,,2527,4019,1
4671,,2266,1055,1
4672,,1113,1927,1
4673,,2443,5673,1
4674,,2197,5092,1
4675,,238,1136,1
4676,,1924,4067,1
4677,,2082,2944,1
4678,,2272,3710,1
4679,,2443,2853,1
4680,,1298,1831,1
4681,,1757,5673,1
4682,,575,2165,1
4683,,2500,384,1
4684,,844,5274,1
4685,,1183,4088,1
4686,,2540,4368,1
4687,,2533,3420,1
4688,,2232,2337,1
4689,,2678,385,1
4690,,2154,2417,1
4691,,1534,1556,1
4692,,2346,930,1
4693,,1954,2577,1
4694,,2275,2551,1
4695,,1662,4300,1
4696,,2331,4988,1
4697,,2492,1238,1
4698,,2470,4073,1
4699,,2546,3512,1
4700,,2546,319,1
4701,,946,3353,1
4702,,156,1310,1
4703,,2214,4673,1
4704,,1910,5380,1
4705,,2410,3052,1
4706,,2456,4599,1
4707,,2024,2739,1
4708,,870,1826,1
4709,,892,1809,1
4710,,792,4084,1
4711,,1921,4963,1
4712,,1279,710,1
4713,,2329,3434,1
4714,,1110,2050,1
4715,,142,1149,1
4716,,1064,4064,1
4717,,2341,3895,1
4718,,2206,2760,1
4719,,2531,3018,1
4720,,2382,4050,1
4721,,2498,565,1
4722,,1707,1795,1
4723,,655,1598,1
4724,,2310,5637,1
4725,,2380,588,1
4726,,1986,5303,1
4727,,2317,1890,1
4728,,431,5391,1
4729,,1913,2870,1
4730,,1792,5391,1
4731,,2511,1267,1
4732,,2374,1111,1
4733,,2216,1792,1
4734,,892,1681,1
4735,,2262,2101,1
4736,,2672,6922,1
4737,,2550,1276,1
4738,,2509,1233,1
4739,,2235,2801,1
4740,,385,5458,1
4741,,1157,4483,1
4742,,606,3333,1
4743,,2272,2455,1
4744,,2468,292,1
4745,,2390,5673,1
4746,,1317,1974,1
4747,,1201,5581,1
4748,,2036,1709,1
4749,,2630,7038,1
4750,,2514,3084,1
4751,,2160,5673,1
4752,,2188,5143,1
4753,,2547,413,1
4754,,2441,4662,1
4755,,2445,883,1
4756,,2057,507,1
4757,,2412,973,1
4758,,2259,721,1
4759,,1460,1337,1
4760,,390,5267,1
4761,,2007,2755,1
4762,,1320,1424,1
4763,,2448,886,1
4764,,318,5705,1
4765,,2537,3858,1
4766,,2338,2053,1
4767,,292,4849,1
4768,,868,4631,1
4769,,2144,4007,1
4770,,1684,3369,1
4771,,2267,845,1
4772,,253,9,1
4773,,2547,2177,1
4774,,24,5183,1
4775,,1094,1155,1
4776,,2547,3088,1
4777,,2534,4937,1
4778,,1700,4799,1
4779,,2322,357,1
4780,,2294,3933,1
4781,,2410,5024,1
4782,,2354,4050,1
4783,,2428,2011,1
4784,,826,1391,1
4785,,2148,4934,1
4786,,708,3964,1
4787,,2522,826,1
4788,,849,1718,1
4789,,623,1153,1
4790,,1219,582,1
4791,,1602,4019,1
4792,,1177,4861,1
4793,,2054,2708,1
4794,,2520,1000,1
4795,,1551,1933,1
4796,,2529,2164,1
4797,,2077,875,1
4798,,2220,605,1
4799,,1079,3271,1
4800,,732,4953,1
4801,,2107,5051,1
4802,,1910,2944,1
4803,,2502,785,1
4804,,2043,5511,1
4805,,2413,1824,1
4806,,2212,2092,1
4807,,2539,4167,1
4808,,650,1599,1
4809,,2226,4604,1
4810,,2494,74,1
4811,,2357,445,1
4812,,2026,5673,1
4813,,1155,5642,1
4814,,2266,3464,1
4815,,1600,1323,1
4816,,2412,1261,1
4817,,2285,4566,1
4818,,973,2372,1
4819,,186,1047,1
4820,,2135,3987,1
4821,,1807,2668,1
4822,,1940,848,1
4823,,2301,5673,1
4824,,2212,4446,1
4825,,2531,5088,1
4826,,1619,2501,1
4827,,2282,3949,1
4828,,2357,32,1
4829,,1331,4516,1
4830,,2265,1165,1
4831,,2465,3095,1
4832,,242,3755,1
4834,,2367,403,1
4835,,2161,2990,1
4836,,2515,1619,1
4837,,2413,737,1
4838,,2542,1975,1
4839,,1857,3338,1
4840,,2526,870,1
4841,,1856,3550,1
4842,,1104,2053,1
4843,,2217,3933,1
4844,,1790,1859,1
4845,,97,3312,1
4846,,555,4847,1
4847,,2141,658,1
4848,,289,3036,1
4849,,2093,2224,1
4850,,2584,6302,1
4851,,1849,4186,1
4852,,2443,5017,1
4853,,2150,2931,1
4854,,1380,3760,1
4855,,2474,636,1
4856,,197,4019,1
4857,,2198,1584,1
4858,,2428,5229,1
4859,,800,6812,1
4860,,151,1191,1
4861,,2301,3876,1
4862,,2441,1986,1
4863,,1538,2078,1
4864,,2507,1405,1
4865,,2518,1030,1
4866,,1485,2844,1
4867,,733,1738,1
4868,,780,5424,1
4869,,2231,3766,1
4870,,2549,4510,1
4871,,2044,3750,1
4872,,2286,5138,1
4873,,2523,3758,1
4874,,1923,279,1
4875,,2528,1052,1
4876,,2012,2058,1
4877,,2370,455,1
4878,,1648,3873,1
4879,,1682,2627,1
4880,,2354,2645,1
4881,,2268,3769,1
4882,,2522,2441,1
4883,,1193,2902,1
4884,,2542,3433,1
4885,,2417,1643,1
4886,,407,4456,1
4887,,2525,1972,1
4888,,1447,621,1
4889,,460,6499,1
4890,,380,1282,1
4891,,825,4911,1
4892,,1532,2992,1
4893,,1060,1095,1
4894,,1109,5312,1
4895,,2319,640,1
4896,,2345,4575,1
4897,,1740,965,1
4898,,2016,2376,1
4899,,1113,3943,1
4900,,199,2971,1
4901,,1270,258,1
4902,,761,1553,1
4903,,2374,5109,1
4904,,854,1647,1
4905,,1716,4466,1
4906,,699,5141,1
4907,,2063,1362,1
4908,,2420,948,1
4909,,1298,1701,1
4910,,2205,542,1
4911,,1828,4091,1
4912,,2441,3073,1
4913,,2410,897,1
4914,,2215,3972,1
4915,,2209,1243,1
4916,,1609,4159,1
4917,,2275,143,1
4918,,1111,2204,1
4919,,2196,485,1
