pk,jsondata,key,description,valueset_pk,source_pk,version
4995,,,288,4812,1266,1
4996,,,"113-114, 130-132, 140-141",4813,291,1
4997,,,231 ff.,4814,2038,1
4998,,,22 ff.,4815,3510,1
4999,,,18 ff.,4816,3116,1
5000,,,146-149,4817,1000,1
5001,,,passim,4818,323,1
5002,,,77 ff.,4819,760,1
5003,,,60 ff.,4820,3135,1
5004,,,106-109,4821,168,1
5005,,,passim,4822,3519,1
5006,,,221-222,4823,795,1
5007,,,183,4824,3533,1
5008,,,252 ff.,4825,245,1
5009,,,57-58,4826,1026,1
5010,,,79,4827,3521,1
5011,,,79,4828,307,1
5012,,,237,4829,3532,1
5013,,,58 ff.,4830,1064,1
5014,,,299 ff.,4831,1167,1
5015,,,185,4832,687,1
5016,,,174,4833,3531,1
5017,,,3,4834,2029,1
5018,,,91,4835,1115,1
5019,,,222-223,4836,824,1
5020,,,4,4837,327,1
5021,,,116,4838,367,1
5022,,,passim,4840,3522,1
5023,,,157-164,4841,565,1
5024,,,111 ff.,4842,1151,1
5025,,,198-201,4842,785,1
5026,,,15-21,4843,282,1
5027,,,136 ff.,4844,193,1
5028,,,41-44,4845,381,1
5029,,,73-74,4846,120,1
5030,,,68-70,4847,210,1
5031,,,106,4848,145,1
5032,,,80-81,4849,524,1
5033,,,151 ff.,4850,950,1
5034,,,20-31,4851,1,1
5035,,,60 ff.,4852,639,1
5036,,,12,4853,3516,1
5037,,,60,4854,1012,1
5038,,,108,4855,3518,1
5039,,,288 ff.,4856,246,1
5040,,,143-145,4857,991,1
5041,,,104,4858,1032,1
5042,,,passim,4859,219,1
5043,,,245,4860,3526,1
5044,,,154,4861,725,1
5045,,,164-165,4862,91,1
5046,,,429,4863,698,1
5047,,,157 ff.,4864,1041,1
5048,,,126-150,4866,3507,1
5049,,,42,4867,1386,1
5050,,,passim,4868,744,1
5051,,,25,4869,652,1
5052,,,114 ff.,4870,618,1
5053,,,173,4871,1290,1
5054,,,112-113,4872,212,1
5055,,,382,4873,1065,1
5056,,,passim,4874,3527,1
5057,,,64,4875,711,1
5058,,,334,4876,247,1
5059,,,600,4877,1313,1
5060,,,361-362,4878,1126,1
5061,,,18-20,4879,1984,1
5062,,,45 ff.,4880,1932,1
5063,,,415-416,4881,1037,1
5064,,,18,4882,667,1
5065,,,30,4883,593,1
5066,,,28,4884,768,1
5067,,,26-27,4885,1132,1
5068,,,21,4886,3514,1
5069,,,,4887,1118,1
5070,,,187-217,4887,178,1
5071,,,,4888,1001,1
5072,,,100 ff.,4888,1960,1
5073,,,29-30,4889,3513,1
5074,,,passim,4890,921,1
5075,,,passim,4891,691,1
5076,,,127 ff.,4892,373,1
5077,,,57,4893,1225,1
5078,,,passim,4894,3508,1
5079,,,"105, 134-135",4895,759,1
5080,,,passim,4896,3525,1
5081,,,134,4897,355,1
5082,,,28-29,4898,436,1
5083,,,5 ff.,4899,718,1
5084,,,113 ff.,4900,144,1
5085,,,321,4901,1025,1
5086,,,90-91,4902,730,1
5087,,,passim,4903,1196,1
5088,,,48,4904,1498,1
5089,,,85,4905,322,1
5090,,,259,4906,598,1
5091,,,passim,4907,3524,1
5092,,,92-93,4908,403,1
5093,,,11 ff.,4909,116,1
5094,,,passim,4910,1175,1
5095,,,159 ff.,4911,3528,1
5096,,,,4912,944,1
5097,,,passim,4913,3052,1
5098,,,50-52,4914,266,1
5099,,,103,4915,610,1
5100,,,159,4916,586,1
5101,,,123 ff.,4917,3407,1
5102,,,124 ff.,4918,788,1
5103,,,26,4919,3316,1
5104,,,27 ff.,4920,625,1
5105,,,passim,4921,153,1
5106,,,passim,4922,791,1
5107,,,passim,4923,232,1
5108,,,"149-152, 183",4924,1208,1
5109,,,58 ff.,4925,679,1
5110,,,39-46,4926,1309,1
5111,,,31,4927,762,1
5112,,,73 ff.,4928,294,1
5113,,,"165-168, 183-184",4929,3509,1
5115,,,284,4931,695,1
5116,,,19,4932,62,1
5117,,,179,4933,455,1
5118,,,131,4934,3511,1
5119,,,29-30,4935,1110,1
5120,,,44 ff.,4936,3517,1
5121,,,200,4937,848,1
5122,,,passim,4938,52,1
5123,,,38-39,4939,844,1
5124,,,28 ff.,4940,218,1
5125,,,43,4941,107,1
5126,,,"104, 64",4942,1121,1
5127,,,60 ff.,4943,30,1
5128,,,81,4944,852,1
5129,,,112-114,4945,3530,1
5130,,,521,4946,386,1
5131,,,235 ff.,4947,1944,1
5132,,,30-39,4948,2707,1
5133,,,190-193,4949,479,1
5134,,,28 ff.,4950,296,1
5135,,,130,4951,817,1
5136,,,195 ff.,4952,1380,1
5137,,,,4953,335,1
5138,,,129-130,4954,176,1
5139,,,9-10,4955,492,1
5140,,,267-271,4956,142,1
5141,,,23 ff.,4957,3047,1
5142,,,passim,4958,584,1
5143,,,passim,4959,594,1
5144,,,270,4960,474,1
5145,,,28,4961,167,1
5146,,,,4962,1522,1
5147,,,85,4963,476,1
5148,,,59-60,4964,914,1
5149,,,223,4965,96,1
5150,,,170,4966,1176,1
5151,,,,4967,575,1
5152,,,384,4968,1230,1
5153,,,21,4969,2797,1
5154,,,38-46,4970,514,1
5155,,,83,4971,717,1
5156,,,392,4972,421,1
5157,,,94 ff.,4973,686,1
5158,,,157 ff.,4974,615,1
5159,,,125,4975,566,1
5160,,,56,4976,656,1
5161,,,passim,4977,205,1
5162,,,"167-168, 200 ff.",4978,262,1
5163,,,325-327,4979,1205,1
5164,,,389,4981,1613,1
5165,,,33,4982,708,1
5166,,,"252, 350, quoting Najlis 1966:37",4983,4270,1
5167,,,114,4984,4045,1
5168,,,,4985,1101,1
5169,,,166,4986,4272,1
5170,,,,4987,2688,1
5171,,,133-134,4988,112,1
5172,,,159,4989,4272,1
5173,,,229,4991,707,1
5174,,,156,4992,4272,1
5175,,,517,4993,248,1
5176,,,,4994,4273,1
5177,,,155,4995,4272,1
5178,,,,4996,1132,1
5179,,,46,4998,1953,1
5180,,,92,4998,872,1
5181,,,"252, 350, quoting Capell and Layard 1980:75ff and passim",4999,4270,1
5182,,,176,5001,178,1
5183,,,159-160,5003,4272,1
5184,,,,5004,802,1
5185,,,159,5007,4272,1
5186,,,,5008,1054,1
5187,,,"252, 350, quoting Spagnolo 1933:105",5009,4270,1
5188,,,"252, 350, quoting N'Diaye 1970:211-12",5010,4270,1
5189,,,154-155,5011,4272,1
5190,,,167,5012,4272,1
5191,,,"254, 351, quoting Hanke 1909:52-53, 66, 87",5013,4270,1
5192,,,,5014,1225,1
5193,,,17,5015,160,1
5194,,,172,5016,4272,1
5195,,,"252, 350, quoting Maan 1951",5017,4270,1
5196,,,,5018,4270,1
5197,,,,5019,4270,1
5198,,,,5019,629,1
5199,,,"142, 160",5020,1227,1
5200,,,,5021,399,1
5201,,,,5022,664,1
5202,,,"252, 350, quoting Kwok 1971:114",5023,4270,1
5203,,,160,5024,4272,1
5204,,,,5026,835,1
5205,,,"252, 350, quoting Caughley 1982:199",5027,4270,1
5206,,,,5029,4270,1
5207,,,180,5031,4272,1
5208,,,187,5032,1258,1
5209,,,"252, 350, quoting Faust 1978:55",5033,4270,1
5210,,,,5034,1347,1
5211,,,,5034,2037,1
5212,,,59,5035,590,1
5213,,,187,5036,1939,1
5214,,,30-35,5038,730,1
5215,,,166,5040,4272,1
5216,,,235,5041,598,1
5217,,,,5042,2853,1
5218,,,179,5043,4272,1
5219,,,,5044,206,1
5220,,,,5044,1816,1
5221,,,181,5045,4272,1
5222,,,170,5046,4272,1
5223,,,164,5047,4272,1
5224,,,166,5048,4272,1
5225,,,195,5049,559,1
5226,,,54-87,5050,398,1
5227,,,169,5051,4272,1
5228,,,165,5052,4272,1
5229,,,159,5053,4272,1
5230,,,,5054,4270,1
5231,,,,5057,606,1
5232,,,162-163,5058,4272,1
5233,,,,5059,4276,1
5234,,,114,5060,4272,1
5235,,,168-169,5061,4272,1
5236,,,,5062,1000,1
5237,,,,5063,323,1
5238,,,181,5064,4272,1
5239,,,,5065,3434,1
5240,,,,5066,760,1
5241,,,160,5067,4272,1
5242,,,178,5069,4272,1
5243,,,,5071,168,1
5244,,,158,5072,4272,1
5245,,,161,5073,4272,1
5246,,,,5075,3091,1
5247,,,219,5078,795,1
5248,,,"7-14, 258-259",5081,245,1
5249,,,,5082,465,1
5250,,,,5082,1208,1
5251,,,82,5083,1026,1
5252,,,,5084,4275,1
5253,,,174,5085,4272,1
5254,,,,5086,307,1
5255,,,175,5087,4272,1
5256,,,170-173,5088,886,1
5257,,,190,5089,1064,1
5258,,,,5090,1244,1
5259,,,,5090,4274,1
5260,,,,5091,1041,1
5261,,,166,5092,4272,1
5262,,,,5093,4270,1
5263,,,,5095,4270,1
5264,,,168,5096,4272,1
5265,,,,5098,4270,1
5266,,,,5099,977,1
5267,,,,5100,1115,1
5268,,,,5101,4270,1
5269,,,"297, 298",5103,824,1
5270,,,"141, 142",5104,327,1
5271,,,121-122,5106,367,1
5272,,,"252, 350, quoting Shipley 1964:47",5107,4270,1
5273,,,,5110,1948,1
5274,,,156,5111,4272,1
5275,,,61,5112,565,1
5276,,,"252, 350, quoting Becker-Donner 1965:37, 40f.",5113,4270,1
5277,,,163,5114,4272,1
5278,,,306,5115,785,1
5279,,,"252, 349, quoting Hoffman 1963:222",5116,4270,1
5280,,,109,5117,282,1
5281,,,148,5118,193,1
5282,,,"252, 350, quoting Capell and Hinch 1970:74, 67ff",5120,4270,1
5283,,,,5121,210,1
5284,,,"252, 350, quoting Foreman 1974:40-41",5122,4270,1
5285,,,231,5123,145,1
5286,,,241,5123,74,1
5287,,,46,5124,524,1
5288,,,,5126,4270,1
5289,,,"252, 349, quoting Harries 1950:99",5127,4270,1
5290,,,,5128,4270,1
5291,,,,5129,1802,1
5292,,,160,5131,950,1
5293,,,,5132,4270,1
5294,,,"254, 351, quoting Anceaux 1965:58f., 71, 79, 111",5133,4270,1
5295,,,92,5134,1998,1
5296,,,,5135,4270,1
5297,,,173,5136,4272,1
5298,,,,5138,639,1
5299,,,,5139,1012,1
5300,,,,5140,4270,1
5301,,,168,5142,4272,1
5302,,,,5143,4270,1
5303,,,168,5144,4272,1
5304,,,,5145,246,1
5305,,,171-172,5146,4272,1
5306,,,158,5147,4272,1
5307,,,144,5148,991,1
5308,,,23,5149,1032,1
5309,,,,5150,219,1
5310,,,171-172,5153,4272,1
5311,,,172,5154,4272,1
5312,,,,5155,725,1
5313,,,,5155,3791,1
5314,,,,5156,91,1
5315,,,,5157,3625,1
5316,,,173,5158,4272,1
5317,,,175,5159,4272,1
5318,,,,5160,4270,1
5319,,,"252, 350, quoting Rice 1989",5161,4270,1
5320,,,171,5163,4272,1
5321,,,39-40,5164,914,1
5322,,,139,5165,4272,1
5323,,,,5166,123,1
5324,,,195,5167,1386,1
5325,,,166,5168,4272,1
5326,,,361,5169,744,1
5327,,,,5170,4270,1
5328,,,,5171,652,1
5329,,,165-166,5172,4272,1
5330,,,,5173,4270,1
5331,,,"252, 350, quoting Der-Houssikian 1980a:64f.",5174,4270,1
5332,,,177,5176,4272,1
5333,,,174,5177,4272,1
5334,,,,5178,4270,1
5335,,,156,5179,4272,1
5336,,,40,5180,637,1
5337,,,"252, 350, quoting Furbee-Losee 1976:129, 135",5181,4270,1
5338,,,,5182,4270,1
5339,,,,5183,4270,1
5340,,,74-75,5185,4277,1
5341,,,"252, 349, quoting West 1980:36",5185,4270,1
5342,,,11.3,5186,212,1
5343,,,157,5187,4272,1
5344,,,quoting Perevoshchikov 1962,5188,4270,1
5345,,,,5189,4270,1
5346,,,,5190,1996,1
5347,,,,5190,826,1
5348,,,,5191,711,1
5349,,,,5192,247,1
5350,,,36,5193,712,1
5351,,,,5194,3550,1
5352,,,180,5195,4272,1
5353,,,,5196,4270,1
5354,,,"252, 350, quoting Renck 1975:94",5197,4270,1
5355,,,,5198,1126,1
5356,,,307,5199,190,1
5357,,,179,5200,4272,1
5358,,,205,5202,549,1
5359,,,,5203,1037,1
5360,,,175,5204,4272,1
5361,,,"252, 350, quoting Newman 1965:37",5205,4270,1
5362,,,,5206,4270,1
5363,,,"142, quoting Hewitt 1979:173",5207,4270,1
5364,,,,5208,1101,1
5365,,,166,5209,4272,1
5366,,,,5210,2688,1
5367,,,133,5211,112,1
5368,,,159,5212,4272,1
5369,,,"82, 331, quoting Yallop 1977:50-53",5213,4270,1
5370,,,227-228,5214,707,1
5371,,,156,5215,4272,1
5372,,,,5216,248,1
5373,,,,5217,4273,1
5374,,,155,5218,4272,1
5375,,,,5219,1132,1
5376,,,"37, 40",5076,1953,1
5377,,,98,5076,872,1
5378,,,"82, 331, quoting Capell and Layard 1980:75ff., and passim",5221,4270,1
5379,,,176,5223,178,1
5380,,,"82, 331, quoting Hetzron 1969:13f",5224,4270,1
5381,,,159-160,5225,4272,1
5382,,,,5226,802,1
5383,,,,5227,4270,1
5384,,,"82, 332, quoting Barker and Mengal 1969:282ff.",5228,4270,1
5385,,,159,5229,4272,1
5386,,,84-86,5230,1054,1
5387,,,"82, 332, quoting Spagnolo 1933:105",5231,4270,1
5388,,,"142, 338, quoting N'Diaye 1970:203-4",5232,4270,1
5389,,,154-155,5233,4272,1
5390,,,167,5234,4272,1
5391,,,"99, 334, quoting Hanke 1909:52, 57, 66, 86f.",5235,4270,1
5392,,,78,5236,1225,1
5393,,,,5237,160,1
5394,,,172,5238,4272,1
5395,,,,5239,4270,1
5396,,,"82, 332, quoting Poppe 1960:103",5240,4270,1
5397,,,,5241,4270,1
5398,,,"142, 160-161",5242,1227,1
5399,,,,5243,399,1
5400,,,151,5244,664,1
5401,,,,5245,4270,1
5402,,,160,5246,4272,1
5403,,,"99, 334, quoting Prost 1967:117-18",5247,4270,1
5404,,,,5248,835,1
5405,,,,5249,4270,1
5406,,,"82, 331, quoting Leman 1980:191",5250,4270,1
5407,,,,5251,4270,1
5408,,,"99, 334, quoting Merrifield 1968:25",5252,4270,1
5409,,,180,5253,4272,1
5410,,,,5254,1258,1
5411,,,"99, 334, quoting Faust 1978:12, 42",5255,4270,1
5412,,,,5256,1347,1
5413,,,,5256,2037,1
5414,,,53,5257,590,1
5415,,,61-65,5258,1939,1
5416,,,30-35,5260,730,1
5417,,,,5261,4270,1
5418,,,166,5262,4272,1
5419,,,235,5263,598,1
5420,,,,5264,2853,1
5421,,,179,5265,4272,1
5422,,,73,5266,206,1
5423,,,181,5267,4272,1
5424,,,170,5268,4272,1
5425,,,164,5269,4272,1
5426,,,166,5270,4272,1
5427,,,20,5271,559,1
5428,,,54-87,5272,398,1
5429,,,169,5273,4272,1
5430,,,165,5274,4272,1
5431,,,159,5275,4272,1
5432,,,"99, 334, quoting Kopesec 1975:22, 23",5276,4270,1
5433,,,"82, 331, quoting Platt 1972:29",5277,4270,1
5434,,,"142, 338",5278,4270,1
5435,,,,5279,606,1
5436,,,162-163,5280,4272,1
5437,,,,5281,4276,1
5438,,,114,5282,4272,1
5439,,,168-169,5283,4272,1
5440,,,138-139,5284,1000,1
5441,,,,5285,323,1
5442,,,181,5286,4272,1
5443,,,73,5287,3434,1
5444,,,,5288,760,1
5445,,,160,5289,4272,1
5446,,,178,5291,4272,1
5447,,,,5292,4270,1
5448,,,,5293,168,1
5449,,,158,5294,4272,1
5450,,,161,5295,4272,1
5451,,,"82, 331, quoting Turner 1958:64, 93",5296,4270,1
5452,,,,5297,3091,1
5453,,,"142, 338, quoting Newman 1974:55",5298,4270,1
5454,,,219,5299,795,1
5455,,,"82, 332, quoting Lukas 1937:40-41",5300,4270,1
5456,,,,5301,4270,1
5457,,,,5302,245,1
5458,,,,5303,465,1
5459,,,,5304,1026,1
5460,,,,5305,4275,1
5461,,,92,5305,3462,1
5462,,,174,5306,4272,1
5463,,,64,5307,307,1
5464,,,175,5308,4272,1
5465,,,,5309,886,1
5466,,,203,5310,1064,1
5467,,,225,5311,4274,1
5468,,,,5312,1041,1
5469,,,166,5313,4272,1
5470,,,,5314,4270,1
5471,,,"142, 338, quoting Subrahmanyam 1971:85",5315,4270,1
5472,,,"82, 331, quoting Patz 1982:153-54",5316,4270,1
5473,,,168,5317,4272,1
5474,,,,5318,4271,1
5475,,,,5319,4270,1
5476,,,,5320,977,1
5477,,,,5321,1115,1
5478,,,,5322,4270,1
5479,,,,5324,824,1
5480,,,146,5325,327,1
5481,,,,5327,367,1
5482,,,"99, 334, quoting Shipley 1964:52-53",5328,4270,1
5483,,,"82, 332, quoting Jha 1958:502ff.",5329,4270,1
5484,,,,5331,1948,1
5485,,,156,5332,4272,1
5486,,,61,5333,565,1
5487,,,,5334,4270,1
5488,,,163,5335,4272,1
5489,,,,5336,785,1
5490,,,,5337,4270,1
5491,,,,5338,282,1
5492,,,144,5339,193,1
5493,,,"82, 331, quoting Capell and Hinch 1970:67ff., 73ff., 78ff.",5341,4270,1
5494,,,,5342,210,1
5495,,,"99, 334, quoting Foreman 1974:39-40",5343,4270,1
5496,,,,5344,145,1
5497,,,,5345,524,1
5498,,,,5347,4270,1
5499,,,"99, 334, quoting Harries 1950:79-83, 94-97",5348,4270,1
5500,,,,5349,4270,1
5501,,,,5350,1802,1
5502,,,,5351,4270,1
5503,,,160,5352,950,1
5504,,,,5353,4270,1
5505,,,"99, 334, quoting Anceaux 1965:59f.",5354,4270,1
5506,,,,5355,1998,1
5507,,,"82, 332, quoting Barnard 1934:19",5356,4270,1
5508,,,173,5357,4272,1
5509,,,"99, 334, quoting Wacke 1930:165",5358,4270,1
5510,,,73,5359,639,1
5511,,,,5360,1012,1
5512,,,,5361,4270,1
5513,,,,5362,4270,1
5514,,,168,5363,4272,1
5515,,,"99, 334, quoting Mathiot 1973:92",5364,4270,1
5516,,,168,5365,4272,1
5517,,,,5366,246,1
5518,,,171-172,5367,4272,1
5519,,,158,5368,4272,1
5520,,,144,5369,991,1
5521,,,,5370,1032,1
5522,,,156,5371,219,1
5523,,,"82, 332, quoting Li 1973:156, 193",5373,4270,1
5524,,,171-172,5374,4272,1
5525,,,172,5375,4272,1
5526,,,,5376,725,1
5527,,,,5376,3791,1
5528,,,167,5377,91,1
5529,,,,5378,3625,1
5530,,,173,5379,4272,1
5531,,,175,5380,4272,1
5532,,,,5381,4270,1
5533,,,"99, 334, quoting Rice 1989",5382,4270,1
5534,,,171,5384,4272,1
5535,,,39-40,5385,914,1
5536,,,139,5386,4272,1
5537,,,329-334,5387,123,1
5538,,,195,5388,1386,1
5539,,,166,5389,4272,1
5540,,,,5390,744,1
5541,,,"142, 338, quoting Jaussen 1861:62",5391,4270,1
5542,,,,5392,652,1
5543,,,165-166,5393,4272,1
5544,,,"82, 332, quoting Bell 1977:xvi, xvii",5394,4270,1
5545,,,,5395,4270,1
5546,,,"82, 332, quoting Wilson 1961a:25",5396,4270,1
5547,,,177,5397,4272,1
5548,,,174,5398,4272,1
5549,,,"82, 331, quoting Raz 1983:5-6",5399,4270,1
5550,,,156,5400,4272,1
5551,,,40,5401,637,1
5552,,,,5402,4270,1
5553,,,"82, 332, quoting Mühlhäusler 1985:388-89",5403,4270,1
5554,,,,5404,4270,1
5555,,,,5405,4270,1
5556,,,"99, quoting Sorensen 1969:27-28",5406,4270,1
5557,,,,5407,212,1
5558,,,157,5408,4272,1
5559,,,"82, 331, quoting Perevoshchikov 1962:202-6",5409,4270,1
5560,,,"99, quoting Nadzhip 1971:118-120",5410,4270,1
5561,,,,5411,1996,1
5562,,,,5411,826,1
5563,,,95,5412,711,1
5564,,,,5413,247,1
5565,,,,5414,712,1
5566,,,,5415,3550,1
5567,,,180,5416,4272,1
5568,,,"82, 331, quoting Love 1932:13",5417,4270,1
5569,,,,5418,4270,1
5570,,,386-87,5419,1126,1
5571,,,318,5420,190,1
5572,,,179,5421,4272,1
5573,,,,5423,549,1
5574,,,92,5424,1037,1
5575,,,175,5425,4272,1
5576,,,"82, 332, quoting Newman 1965:37",5426,4270,1
5577,,,,5427,4270,1
5578,,,"79-80, 330, quoting Hewitt 1979:175, 180-81",5428,4270,1
5579,,,,5429,1101,1
5580,,,166,5430,4272,1
5581,,,,5431,2688,1
5582,,,,5432,112,1
5583,,,159,5433,4272,1
5584,,,"64-65, 328, quoting Yallop 1977:51",5434,4270,1
5585,,,232,5435,707,1
5586,,,156,5436,4272,1
5587,,,,5437,248,1
5588,,,,5438,4273,1
5589,,,155,5439,4272,1
5590,,,,5440,1132,1
5591,,,,5442,872,1
5592,,,,5443,4270,1
5593,,,,5445,178,1
5594,,,"79-80, 330, quoting Hetzron 1969:13f., 27f.",5446,4270,1
5595,,,159-160,5447,4272,1
5596,,,,5448,802,1
5597,,,"79-80, 331, quoting Rascher 1904:62ff.",5449,4270,1
5598,,,"64-65, 328, quoting Barker and Mengal 1969:333-339",5450,4270,1
5599,,,159,5451,4272,1
5600,,,,5452,1054,1
5601,,,"64-65, 329, quoting Spagnolo 1933:105",5453,4270,1
5602,,,"64-65, 327, quoting N'Diaye 1970:202",5454,4270,1
5603,,,154-155,5455,4272,1
5604,,,167,5456,4272,1
5605,,,"64-65, 329, quoting Hanke 1909:53, 67",5457,4270,1
5606,,,79,5458,1225,1
5607,,,,5459,160,1
5608,,,172,5460,4272,1
5609,,,"64-65, 328, quoting Maan 1951:85",5461,4270,1
5610,,,"64-65, 329, quoting Poppe 1960:103",5462,4270,1
5611,,,264,5463,629,1
5612,,,"142, 162",5464,1227,1
5613,,,102-105,5465,399,1
5614,,,,5466,664,1
5615,,,"64-65, 329, quoting Kwok 1971:108-9",5467,4270,1
5616,,,160,5468,4272,1
5617,,,,5469,4270,1
5618,,,,5470,835,1
5619,,,"64-65, 329, quoting Caughley 1982:108-9",5471,4270,1
5620,,,,5472,4270,1
5621,,,"64-65, 329, quoting Newland 1897:34",5473,4270,1
5622,,,"79-80, 331, quoting Merrifield 1968:25",5474,4270,1
5623,,,180,5475,4272,1
5624,,,,5476,1258,1
5625,,,"64-65, 327, quoting Faust 1978:72",5477,4270,1
5626,,,,5478,1347,1
5627,,,,5478,2037,1
5628,,,,5479,590,1
5629,,,,5480,1939,1
5630,,,,5482,730,1
5631,,,"79-80, 331, quoting Thomas 1978:73, 170, 174",5483,4270,1
5632,,,166,5484,4272,1
5633,,,235,5485,598,1
5634,,,,5486,2853,1
5635,,,179,5487,4272,1
5636,,,263,5488,1816,1
5637,,,181,5489,4272,1
5638,,,170,5490,4272,1
5639,,,164,5491,4272,1
5640,,,166,5492,4272,1
5641,,,,5493,559,1
5642,,,54-87,5494,398,1
5643,,,169,5495,4272,1
5644,,,165,5496,4272,1
5645,,,159,5497,4272,1
5646,,,"64-65, 328, quoting Kopesec 1975:24, 45",5498,4270,1
5647,,,,5499,4270,1
5648,,,,5500,4270,1
5649,,,,5501,606,1
5650,,,162-163,5502,4272,1
5651,,,,5503,4276,1
5652,,,114,5504,4272,1
5653,,,168-169,5505,4272,1
5654,,,,5506,1000,1
5655,,,,5507,323,1
5656,,,181,5508,4272,1
5657,,,135,5509,3434,1
5658,,,,5510,760,1
5659,,,160,5511,4272,1
5660,,,178,5513,4272,1
5661,,,"79-80, 330, quoting Taylor 1956a:6, 20, 24, 30, and Taylor 1956b:144f.",5514,4270,1
5662,,,,5515,168,1
5663,,,158,5516,4272,1
5664,,,161,5517,4272,1
5665,,,"64-65, 327, quoting Turner 1958:64, 93",5518,4270,1
5666,,,,5519,4270,1
5667,,,,5520,4270,1
5668,,,,5521,795,1
5669,,,"79-80, 331, quoting Lukas 1937:43",5522,4270,1
5670,,,"64-65, 328, quoting Bright 1957:138-89",5523,4270,1
5671,,,,5524,245,1
5672,,,,5525,465,1
5673,,,109,5526,1026,1
5674,,,,5527,4275,1
5675,,,92,5527,3462,1
5676,,,174,5528,4272,1
5677,,,67,5529,307,1
5678,,,175,5530,4272,1
5679,,,,5531,886,1
5680,,,,5532,1064,1
5681,,,,5533,4274,1
5682,,,,5534,1041,1
5683,,,166,5535,4272,1
5684,,,"64-65, 329, quoting Reh 1985:188f.",5536,4270,1
5685,,,"79-80, 330, quoting Subrahmanyam 1971:60-85, 157-60",5537,4270,1
5686,,,,5538,4270,1
5687,,,168,5539,4272,1
5688,,,,5540,4271,1
5689,,,"64-65, 329, quoting Matisoff 1973:322ff",5541,4270,1
5690,,,,5542,977,1
5691,,,,5543,1115,1
5692,,,"64-65, 329, quoting Yates and Sayisthsena 1970:318f.",5544,4270,1
5693,,,,5546,824,1
5694,,,143,5547,327,1
5695,,,119-121,5549,367,1
5696,,,"79-80, 331, quoting Shipley 1964:46-47",5550,4270,1
5697,,,"64-65, 328, quoting Jha 1958:427-428, 511f., 526",5551,4270,1
5698,,,,5553,1948,1
5699,,,156,5554,4272,1
5700,,,,5555,565,1
5794,,,,5653,2688,1
5701,,,"64-65, 329, quoting Becker-Donner 1965:41ff.",5556,4270,1
5702,,,163,5557,4272,1
5703,,,,5558,785,1
5704,,,"64-65, 327, quoting Hoffmann 1963:220-225",5559,4270,1
5705,,,,5560,282,1
5706,,,,5561,193,1
5707,,,,5563,4270,1
5708,,,,5564,210,1
5709,,,,5565,4270,1
5710,,,132,5566,145,1
5711,,,,5567,524,1
5712,,,"64-65, 328, quoting Lister-Turner and Clark n.d.:14, 16-17",5569,4270,1
5713,,,"64-65, 329, quoting Harries 1950:110",5570,4270,1
5714,,,"79-80, 330, quoting Johnston 1980:129-30",5571,4270,1
5715,,,,5572,1802,1
5716,,,,5573,4270,1
5717,,,,5574,950,1
5718,,,,5575,4270,1
5719,,,,5576,4270,1
5720,,,,5577,1998,1
5721,,,"64-65, 329, quoting Barnard 1934:20-22, 27-28",5578,4270,1
5722,,,173,5579,4272,1
5723,,,,5580,4270,1
5724,,,74,5581,639,1
5725,,,114,5582,1012,1
5726,,,"64-65, 328, quoting Milne 1921:67",5583,4270,1
5727,,,,5584,4270,1
5728,,,168,5585,4272,1
5729,,,"64-65, 328, quoting Mathiot 1973:58",5586,4270,1
5730,,,168,5587,4272,1
5731,,,,5588,246,1
5732,,,171-172,5589,4272,1
5733,,,158,5590,4272,1
5734,,,,5591,991,1
5735,,,16,5592,1032,1
5736,,,156,5593,219,1
5737,,,"64-65, 328, quoting Li 1973:81, 150, 156, 160, 265",5595,4270,1
5738,,,171-172,5596,4272,1
5739,,,172,5597,4272,1
5740,,,,5598,725,1
5741,,,,5599,91,1
5742,,,472-474,5600,3625,1
5743,,,173,5601,4272,1
5744,,,175,5602,4272,1
5745,,,,5603,4270,1
5746,,,"79-80, 331, quoting Rice 1989:360",5604,4270,1
5747,,,171,5606,4272,1
5748,,,,5607,914,1
5749,,,139,5608,4272,1
5750,,,337,5609,123,1
5751,,,195,5610,1386,1
5752,,,166,5611,4272,1
5753,,,,5612,744,1
5754,,,"64-65, 328, quoting Jaussen 1861:64, 72",5613,4270,1
5755,,,,5614,652,1
5756,,,165-166,5615,4272,1
5757,,,,5616,4270,1
5758,,,"64-65, 329, quoting Der-Houssikian 1980a:68-69",5617,4270,1
5759,,,"64-65, 329, quoting Wilson 1961a:26",5618,4270,1
5760,,,177,5619,4272,1
5761,,,174,5620,4272,1
5762,,,"64-65, 327, quoting Raz 1983:6, 73-74, 199",5621,4270,1
5763,,,156,5622,4272,1
5764,,,,5623,637,1
5765,,,"64-65, 329, quoting Furbee-Losee 1976:129, 133-34",5624,4270,1
5766,,,,5625,4270,1
5767,,,,5626,4270,1
5768,,,,5627,4270,1
5769,,,"64-65, 328, quoting Sorensen 1969:29",5628,4270,1
5770,,,,5629,212,1
5771,,,157,5630,4272,1
5772,,,"79-80, 331, quoting Perevoshchikov 1962:202-6",5631,4270,1
5773,,,"64-65, 329, quoting Nadzhip 1971:117-18",5632,4270,1
5774,,,,5633,1996,1
5775,,,,5633,826,1
5776,,,,5634,711,1
5777,,,,5635,247,1
5778,,,,5636,712,1
5779,,,,5637,3550,1
5780,,,180,5638,4272,1
