pk,jsondata,name,description,markup_description,id,type,lang,version
12359,,mbug1240,Mbugu,,gc-mhd,glottolog,en,1
12360,,besi1244,Mah Meri,,gc-mhe,glottolog,en,1
12361,,madi1260,Ma'di,,gc-mhi,glottolog,en,1
12362,,nucl1460,Madura,,gc-mad,glottolog,en,1
12363,,mung1266,Mungaka,,gc-mhk,glottolog,en,1
12364,,moss1236,Mòoré,,gc-mos,glottolog,en,1
12365,,mand1442,Mandar,,gc-mdr,glottolog,en,1
12366,,mand1446,Mandan,,gc-mhq,glottolog,en,1
12367,,buru1303,Buru,,gc-mhs,glottolog,en,1
12368,,diga1241,Digaro-Mishmi,,gc-mhu,glottolog,en,1
12369,,maru1249,Lhao Vo,,gc-mhx,glottolog,en,1
12370,,maan1238,Ma'anyan,,gc-mhy,glottolog,en,1
12371,,morm1235,Mor,,gc-mhz,glottolog,en,1
12372,,miam1252,Miami,,gc-mia,glottolog,en,1
12373,,atat1238,"Mixtec, Atatláhuca",,gc-mib,glottolog,en,1
12374,,mikm1235,Micmac,,gc-mic,glottolog,en,1
12375,,nucl1706,Mandaic,,gc-mid,glottolog,en,1
12376,,ocot1243,"Mixtec, Ocotepec",,gc-mie,glottolog,en,1
12377,,mofu1248,Mofu-Gudur,,gc-mif,glottolog,en,1
12378,,sanm1295,"Mixtec, San Miguel el Grande",,gc-mig,glottolog,en,1
12379,,chay1249,"Mixtec, Chayuco",,gc-mih,glottolog,en,1
12380,,mika1239,Mikasuki,,gc-mik,glottolog,en,1
12381,,peno1244,"Mixtec, Peñoles",,gc-mil,glottolog,en,1
12382,,alac1244,"Mixtec, Alacatlatzala",,gc-mim,glottolog,en,1
12383,,pino1237,"Mixtec, Pinotepa Nacional",,gc-mio,glottolog,en,1
12384,,misk1235,Mískito,,gc-miq,glottolog,en,1
12385,,ayut1236,"Mixtec, Ayutla",,gc-miy,glottolog,en,1
12386,,coat1241,"Mixtec, Coatzospan",,gc-miz,glottolog,en,1
12387,,sanj1281,"Mixtec, San Juan Colorado",,gc-mjc,glottolog,en,1
12388,,manx1243,Manx,,gc-glv,glottolog,en,1
12389,,manc1252,Manchu,,gc-mnc,glottolog,en,1
12390,,tuuu1240,Tu,,gc-mjg,glottolog,en,1
12391,,kimm1245,Kim Mun,,gc-mji,glottolog,en,1
12392,,matu1261,Matukar,,gc-mjk,glottolog,en,1
12393,,mala1464,Malayalam,,gc-mal,glottolog,en,1
12394,,karb1241,Karbi,,gc-mjw,glottolog,en,1
12395,,shek1243,Shekhawati,,gc-swv,glottolog,en,1
12396,,mawc1242,Mawchi,,gc-mke,glottolog,en,1
12397,,miya1266,Miya,,gc-mkf,glottolog,en,1
12398,,mace1250,Macedonian,,gc-mkd,glottolog,en,1
12399,,mait1250,Maithili,,gc-mai,glottolog,en,1
12400,,sila1250,"Mixtec, Silacayoapan",,gc-mks,glottolog,en,1
12401,,east2440,"Makian, East",,gc-mky,glottolog,en,1
12402,,malo1243,Malo,,gc-mla,glottolog,en,1
12403,,mana1298,Manambu,,gc-mle,glottolog,en,1
12404,,mogh1245,Mogholi,,gc-mhj,glottolog,en,1
12405,,mala1479,Malay,,gc-zlm,glottolog,en,1
12406,,stan1306,"Malay, Standard",,gc-zsm,glottolog,en,1
12407,,mula1253,Mulam,,gc-mlm,glottolog,en,1
12408,,barg1252,Bargam,,gc-mlp,glottolog,en,1
12409,,west2500,"Maninkakan, Western",,gc-mlq,glottolog,en,1
12410,,malt1254,Maltese,,gc-mlt,glottolog,en,1
12411,,toab1237,To'abaita,,gc-mlu,glottolog,en,1
12412,,motl1237,Motlav,,gc-mlv,glottolog,en,1
12413,,nyan1301,Nyangumarta,,gc-nna,glottolog,en,1
12414,,maee1241,Mae,,gc-mme,glottolog,en,1
12415,,mama1275,Mamanwa,,gc-mmn,glottolog,en,1
12416,,mams1234,"Mam, Southern",,gc-mms,glottolog,en,1
12417,,miga1249,Migaama,,gc-mmy,glottolog,en,1
12418,,mbul1263,Mbula,,gc-mna,glottolog,en,1
12419,,umbu1257,Umbundu,,gc-umb,glottolog,en,1
12420,,east2333,"Mnong, Eastern",,gc-mng,glottolog,en,1
12421,,east2426,"Maninkakan, Eastern",,gc-emk,glottolog,en,1
12422,,mand1436,Mandinka,,gc-mnk,glottolog,en,1
12423,,moki1238,Mokilese,,gc-mkj,glottolog,en,1
12424,,mani1292,Meitei,,gc-mni,glottolog,en,1
12425,,mans1258,Mansi,,gc-mns,glottolog,en,1
12426,,renn1242,Rennell-Bellona,,gc-mnv,glottolog,en,1
12427,,monn1252,Mon,,gc-mnw,glottolog,en,1
12428,,mani1235,Manikion,,gc-mnx,glottolog,en,1
12429,,moni1261,Moni,,gc-mnz,glottolog,en,1
12430,,moco1246,Mocoví,,gc-moc,glottolog,en,1
12431,,mont1268,Montagnais,,gc-moe,glottolog,en,1
12432,,mohe1244,Mohegan-Montauk-Narragansett,,gc-mof,glottolog,en,1
12433,,mong1342,Mongondow,,gc-mog,glottolog,en,1
12434,,moha1258,Mohawk,,gc-moh,glottolog,en,1
12435,,moro1289,Morori,,gc-mok,glottolog,en,1
12436,,mong1338,Mongo-Nkundu,,gc-lol,glottolog,en,1
12437,,mono1275,Mono,,gc-mnr,glottolog,en,1
12438,,mopa1243,"Maya, Mopán",,gc-mop,glottolog,en,1
12439,,moro1285,Moro,,gc-mor,glottolog,en,1
12440,,bari1297,Barí,,gc-mot,glottolog,en,1
12441,,moha1256,Mohave,,gc-mov,glottolog,en,1
12442,,shek1244,Shekkacho,,gc-moy,glottolog,en,1
12443,,muku1242,Mukulu,,gc-moz,glottolog,en,1
12444,,mull1237,Mullukmulluk,,gc-mpb,glottolog,en,1
12445,,mang1381,Mangarayi,,gc-mpc,glottolog,en,1
12446,,maja1242,Majang,,gc-mpe,glottolog,en,1
12447,,maun1240,Maung,,gc-mph,glottolog,en,1
12448,,mart1256,Martu Wangka,,gc-mpj,glottolog,en,1
12449,,mbar1260,Mbara,,gc-mpk,glottolog,en,1
12450,,yoso1239,"Mixtec, Yosondúa",,gc-mpm,glottolog,en,1
12451,,mati1255,Matís,,gc-mpq,glottolog,en,1
12452,,dadi1250,Dadibi,,gc-mps,glottolog,en,1
12453,,mina1268,Minangkabau,,gc-min,glottolog,en,1
12454,,mama1276,Mamasa,,gc-mqj,glottolog,en,1
12455,,maga1260,Magahi,,gc-mag,glottolog,en,1
12456,,west2600,"Makian, West",,gc-mqs,glottolog,en,1
12457,,mang1405,Manggarai,,gc-mqy,glottolog,en,1
12458,,mlab1235,Mlabri,,gc-mra,glottolog,en,1
12459,,mari1440,Maricopa,,gc-mrc,glottolog,en,1
12460,,west2418,"Magar, Western",,gc-mrd,glottolog,en,1
12461,,else1239,Elseng,,gc-mrf,glottolog,en,1
12462,,misi1242,Miri,,gc-mrg,glottolog,en,1
12463,,mara1382,"Chin, Mara",,gc-mrh,glottolog,en,1
12464,,west2392,"Mari, Hill",,gc-mrj,glottolog,en,1
12465,,chek1238,Cheke Holo,,gc-mrn,glottolog,en,1
12466,,nort2845,"Marquesan, North",,gc-mrq,glottolog,en,1
12467,,mara1378,Marathi,,gc-mar,glottolog,en,1
12468,,mara1404,Maranao,,gc-mrw,glottolog,en,1
12469,,nucl1622,Marind,,gc-mrz,glottolog,en,1
12470,,nucl1440,Masalit,,gc-mls,glottolog,en,1
12471,,made1252,Ma,,gc-msj,glottolog,en,1
12472,,nucl1452,Mombum,,gc-mso,glottolog,en,1
12473,,maka1311,Makasar,,gc-mak,glottolog,en,1
12474,,muso1238,Musom,,gc-msu,glottolog,en,1
12475,,arua1260,Aruamu,,gc-msy,glottolog,en,1
12476,,mono1273,Mono,,gc-mte,glottolog,en,1
12477,,muri1260,Murik,,gc-mtf,glottolog,en,1
12478,,unaa1239,Una,,gc-mtg,glottolog,en,1
12479,,mbee1250,Mbo’,,gc-mtk,glottolog,en,1
12480,,toto1305,"Mixe, Totontepec",,gc-mto,glottolog,en,1
12481,,muon1246,Muong,,gc-mtq,glottolog,en,1
12482,,mund1325,Mundang,,gc-mua,glottolog,en,1
12483,,musg1254,Musgu,,gc-mug,glottolog,en,1
12484,,mund1326,Mündü,,gc-muh,glottolog,en,1
12485,,nucl1240,Mumuye,,gc-mzm,glottolog,en,1
12486,,mund1327,Mundani,,gc-mnf,glottolog,en,1
12487,,murl1244,Murle,,gc-mur,glottolog,en,1
12488,,mund1320,Mundari,,gc-unr,glottolog,en,1
12489,,murs1242,Mursi,,gc-muz,glottolog,en,1
12490,,mana1295,Manam,,gc-mva,glottolog,en,1
12491,,matt1238,Mattole,,gc-mvb,glottolog,en,1
12492,,mamc1234,"Mam, Central",,gc-mvc,glottolog,en,1
12493,,peri1253,"Mongolian, Peripheral",,gc-mvf,glottolog,en,1
12494,,mina1269,Minaveha,,gc-mvn,glottolog,en,1
12495,,mudb1240,Mudbura,,gc-mwd,glottolog,en,1
12496,,mwer1248,Mwera,,gc-mwe,glottolog,en,1
12497,,murr1258,Murrinh-Patha,,gc-mwf,glottolog,en,1
12498,,kala1377,Kala Lagaw Ya,,gc-mwp,glottolog,en,1
12499,,ment1249,Mentawai,,gc-mwv,glottolog,en,1
12500,,hmon1333,"Miao, White",,gc-mww,glottolog,en,1
12501,,miju1243,Miju-Mishmi,,gc-mxj,glottolog,en,1
12502,,nucl1458,Monumbo,,gc-mxk,glottolog,en,1
12503,,tlah1239,"Mixe, Tlahuitoltepec",,gc-mxp,glottolog,en,1
12504,,jami1235,"Mixtec, Jamiltepec",,gc-mxt,glottolog,en,1
12505,,mada1293,Mada,,gc-mxu,glottolog,en,1
12506,,maho1249,Mahou,,gc-mxx,glottolog,en,1
12507,,came1252,"Mambila, Cameroon",,gc-mcu,glottolog,en,1
12508,,mbay1241,Mbay,,gc-myb,glottolog,en,1
12509,,myen1241,Myene,,gc-mye,glottolog,en,1
12510,,maka1318,Makah,,gc-myh,glottolog,en,1
12511,,meen1242,Me'en,,gc-mym,glottolog,en,1
12512,,muna1247,Muna,,gc-mnb,glottolog,en,1
12513,,pira1253,Pirahã,,gc-myp,glottolog,en,1
12514,,mund1330,Mundurukú,,gc-myu,glottolog,en,1
12515,,erzy1239,Erzya,,gc-myv,glottolog,en,1
12516,,muyu1244,Muyuw,,gc-myw,glottolog,en,1
12517,,macu1260,Macuna,,gc-myy,glottolog,en,1
12518,,tumz1238,Tumzabt,,gc-mzb,glottolog,en,1
12519,,wich1264,Wichí Lhamtés Güisnay,,gc-mzh,glottolog,en,1
12520,,nige1255,"Mambila, Nigeria",,gc-mzk,glottolog,en,1
12521,,mars1254,Marshallese,,gc-mah,glottolog,en,1
12522,,maza1291,Mazanderani,,gc-mzn,glottolog,en,1
12523,,movi1243,Movima,,gc-mzp,glottolog,en,1
12524,,sout2994,"Nambikuára, Southern",,gc-nab,glottolog,en,1
12525,,naba1256,Nabak,,gc-naf,glottolog,en,1
12526,,naga1394,Naga Pidgin,,gc-nag,glottolog,en,1
12527,,guer1241,"Nahuatl, Guerrero",,gc-ngu,glottolog,en,1
12528,,east2538,"Nahuatl, Eastern Huasteca",,gc-nhe,glottolog,en,1
12529,,naka1262,Nakanai,,gc-nak,glottolog,en,1
12530,,nali1244,Nalik,,gc-nal,glottolog,en,1
12531,,nang1259,Nangikurrunggurr,,gc-nam,glottolog,en,1
12532,,napu1241,Napu,,gc-npy,glottolog,en,1
12533,,nama1264,Nama,,gc-naq,glottolog,en,1
12534,,naas1242,Naasioi,,gc-nas,glottolog,en,1
12535,,isth1242,"Nahuatl, Isthmus-Mecayapan",,gc-nhx,glottolog,en,1
12536,,nava1243,Navajo,,gc-nav,glottolog,en,1
12537,,narr1259,Narrinyeri,,gc-nay,glottolog,en,1
12538,,chan1313,"Naga, Chang",,gc-nbc,glottolog,en,1
12539,,naxi1245,Naxi,,gc-nbf,glottolog,en,1
12540,,maon1238,"Naga, Mao",,gc-nbi,glottolog,en,1
12541,,ngar1235,Ngarinman,,gc-nbj,glottolog,en,1
12542,,sout2784,"Ngbandi, Southern",,gc-nbw,glottolog,en,1
12543,,ngur1261,Ngura,,gc-nbx,glottolog,en,1
12544,,cent1990,"Nicobarese, Central",,gc-ncb,glottolog,en,1
12545,,yale1246,Yale,,gc-nce,glottolog,en,1
12546,,nisg1240,Nisga'a,,gc-ncg,glottolog,en,1
12547,,nort2957,"Nahuatl, Northern Puebla",,gc-ncj,glottolog,en,1
12548,,naka1260,Nakara,,gc-nck,glottolog,en,1
12549,,mich1245,"Nahuatl, Michoacán",,gc-ncl,glottolog,en,1
12550,,chum1261,Chumburung,,gc-ncu,glottolog,en,1
12551,,natc1249,Natchez,,gc-ncz,glottolog,en,1
12552,,ndon1254,Ndonga,,gc-ndo,glottolog,en,1
12553,,samb1305,Samba Leko,,gc-ndi,glottolog,en,1
12554,,ndun1249,Ndunga,,gc-ndt,glottolog,en,1
12555,,ndut1239,Ndut,,gc-ndv,glottolog,en,1
12556,,ndog1248,Ndogo,,gc-ndz,glottolog,en,1
12557,,kuma1276,Nêlêmwa-Nixumwak,,gc-nee,glottolog,en,1
12558,,negi1245,Negidal,,gc-neg,glottolog,en,1
12559,,sout2808,Ndebele,,gc-nbl,glottolog,en,1
12560,,neng1238,Nengone,,gc-nen,glottolog,en,1
12561,,nepa1252,Nepali,,gc-nep,glottolog,en,1
12562,,newa1246,Newar,,gc-new,glottolog,en,1
12563,,nezp1238,Nez Perce,,gc-nez,glottolog,en,1
12564,,ayiw1239,Äiwoo,,gc-nfl,glottolog,en,1
12565,,nafa1258,Nafaanra,,gc-nfr,glottolog,en,1
12566,,ngba1285,Ngbaka,,gc-nga,glottolog,en,1
12567,,nort2774,"Ngbandi, Northern",,gc-ngb,glottolog,en,1
12568,,ngom1268,Ngombe,,gc-ngc,glottolog,en,1
12569,,ngem1255,Ngemba,,gc-nge,glottolog,en,1
12570,,ngiz1242,Ngizim,,gc-ngi,glottolog,en,1
12571,,ngal1292,Ngalkbun,,gc-ngk,glottolog,en,1
12572,,ngon1269,Ngoni,,gc-ngo,glottolog,en,1
12573,,bouy1240,Bouyei,,gc-pcc,glottolog,en,1
12574,,beng1286,Beng,,gc-nhb,glottolog,en,1
12575,,tete1251,"Nahuatl, Tetelcingo",,gc-nhg,glottolog,en,1
12576,,naha1261,Nahali,,gc-nlx,glottolog,en,1
12577,,cent2132,"Nahuatl, Central",,gc-nhn,glottolog,en,1
12578,,isth1241,"Nahuatl, Isthmus-Pajapan",,gc-nhp,glottolog,en,1
12579,,naro1249,Naro,,gc-nhr,glottolog,en,1
12580,,noon1243,Noone,,gc-nhu,glottolog,en,1
12581,,west2624,"Nahuatl, Western Huasteca",,gc-nhw,glottolog,en,1
12582,,ngan1295,Ngandi,,gc-nid,glottolog,en,1
12583,,niel1243,Niellim,,gc-nie,glottolog,en,1
12584,,ngal1293,Ngalakan,,gc-nig,glottolog,en,1
12585,,nyih1240,"Nyiha, Tanzania",,gc-nih,glottolog,en,1
12586,,ngaj1237,Ngaju,,gc-nij,glottolog,en,1
12587,,ngan1291,Nganasan,,gc-nio,glottolog,en,1
12588,,nias1242,Nias,,gc-nia,glottolog,en,1
12589,,niue1239,Niue,,gc-niu,glottolog,en,1
12590,,nucl1633,Nimboran,,gc-nir,glottolog,en,1
12591,,sout1549,"Kolami, Southeastern",,gc-nit,glottolog,en,1
12592,,gily1242,Gilyak,,gc-niv,glottolog,en,1
12593,,ngit1239,Ngiti,,gc-niy,glottolog,en,1
12594,,ning1273,Ningil,,gc-niz,glottolog,en,1
12595,,noct1238,"Naga, Nocte",,gc-njb,glottolog,en,1
12596,,loth1237,"Naga, Lotha",,gc-njh,glottolog,en,1
12597,,anga1288,"Naga, Angami",,gc-njm,glottolog,en,1
12598,,aona1235,"Naga, Ao",,gc-njo,glottolog,en,1
12599,,ngad1258,Ngadjunmaya,,gc-nju,glottolog,en,1
12600,,inpu1234,"Naga, Inpui",,gc-nkf,glottolog,en,1
12601,,nkon1245,Nkonya,,gc-nko,glottolog,en,1
12602,,nuku1260,Nukuoro,,gc-nkr,glottolog,en,1
12603,,gela1263,Gela,,gc-nlg,glottolog,en,1
12604,,bign1238,"Nambas, Big",,gc-nmb,glottolog,en,1
12605,,ndum1239,Ndumu,,gc-nmd,glottolog,en,1
12606,,tang1336,"Naga, Tangkhul",,gc-nmf,glottolog,en,1
12607,,kwas1243,Kwasio,,gc-nmg,glottolog,en,1
12608,,xooo1239,!Xóõ,,gc-nmn,glottolog,en,1
12609,,nort2952,"Maidu, Northeast",,gc-nmu,glottolog,en,1
12610,,nand1264,Nande,,gc-nnb,glottolog,en,1
12611,,nort2867,"Nuaulu, North",,gc-nni,glottolog,en,1
12612,,nank1250,Nankina,,gc-nnk,glottolog,en,1
12613,,nami1256,Namia,,gc-nnm,glottolog,en,1
12614,,nant1249,Nanticoke,,gc-nnt,glottolog,en,1
12615,,woun1238,Woun Meu,,gc-noa,glottolog,en,1
12616,,noga1249,Nogai,,gc-nog,glottolog,en,1
12617,,laoo1244,Lao,,gc-lao,glottolog,en,1
12618,,noot1239,Nootka,,gc-noo,glottolog,en,1
12619,,noma1263,Nomatsiguenga,,gc-not,glottolog,en,1
12620,,narp1239,Nar Phu,,gc-npa,glottolog,en,1
12621,,neap1235,Napoletano-Calabrese,,gc-nap,glottolog,en,1
12622,,nara1262,Nara,,gc-nrb,glottolog,en,1
12623,,chok1243,"Naga, Chokri",,gc-nri,glottolog,en,1
12624,,ngar1287,Ngarluma,,gc-nrl,glottolog,en,1
12625,,naro1251,Narom,,gc-nrm,glottolog,en,1
12626,,naur1243,Nauruan,,gc-nau,glottolog,en,1
12627,,lala1268,Lala,,gc-nrz,glottolog,en,1
12628,,nsen1242,Nsenga,,gc-nse,glottolog,en,1
12629,,nask1242,Naskapi,,gc-nsk,glottolog,en,1
12630,,norw1255,Norwegian Sign Language,,gc-nsl,glottolog,en,1
12631,,sumi1235,"Naga, Sumi",,gc-nsm,glottolog,en,1
12632,,neha1247,Nehan,,gc-nsn,glottolog,en,1
12633,,lamn1239,Lamnso',,gc-lns,glottolog,en,1
12634,,nort2968,"Miwok, Northern Sierra",,gc-nsq,glottolog,en,1
12635,,tase1235,"Naga, Tase",,gc-nst,glottolog,en,1
12636,,nise1244,Nisenan,,gc-nsz,glottolog,en,1
12637,,ngaa1240,Ngaanyatjarra,,gc-ntj,glottolog,en,1
12638,,nate1242,Nateni,,gc-ntm,glottolog,en,1
12639,,ntom1248,Ntomba,,gc-nto,glottolog,en,1
12640,,nort2959,"Tepehuan, Northern",,gc-ntp,glottolog,en,1
12641,,nusu1239,Nusu,,gc-nuf,glottolog,en,1
12642,,niua1240,Niuafo'ou,,gc-num,glottolog,en,1
12643,,nung1282,Nung,,gc-nun,glottolog,en,1
12644,,nupe1254,Nupe-Nupe-Tako,,gc-nup,glottolog,en,1
12645,,nuer1246,Nuer,,gc-nus,glottolog,en,1
12646,,nung1283,Nung,,gc-nut,glottolog,en,1
12647,,nort2784,"Nuni, Northern",,gc-nuv,glottolog,en,1
12648,,mehe1243,Mehek,,gc-nux,glottolog,en,1
12649,,nung1290,Nunggubuyu,,gc-nuy,glottolog,en,1
12650,,sout2869,"Tanna, Southwest",,gc-nwi,glottolog,en,1
12651,,ngad1261,Ngad'a,,gc-nxg,glottolog,en,1
12652,,sout2895,"Nuaulu, South",,gc-nxl,glottolog,en,1
12653,,ngaw1240,Ngawun,,gc-nxn,glottolog,en,1
12654,,nyan1304,Nyanga,,gc-nyj,glottolog,en,1
12655,,nyig1240,Nyigina,,gc-nyh,glottolog,en,1
12656,,amas1236,Ama,,gc-nyi,glottolog,en,1
12657,,nyan1308,Nyanja,,gc-nya,glottolog,en,1
12658,,nyam1277,Nyambo,,gc-now,glottolog,en,1
12659,,nyan1307,Nyankore,,gc-nyn,glottolog,en,1
12660,,nyan1313,Nyang'i,,gc-nyp,glottolog,en,1
12661,,nyor1246,Nyoro,,gc-nyo,glottolog,en,1
12662,,nyun1247,Nyunga,,gc-nys,glottolog,en,1
12663,,nyaw1247,Nyawaygi,,gc-nyt,glottolog,en,1
12664,,nyul1247,Nyulnyul,,gc-nyv,glottolog,en,1
12665,,nyam1276,Nyamwezi,,gc-nym,glottolog,en,1
12666,,nzak1247,Nzakara,,gc-nzk,glottolog,en,1
12667,,zeme1240,"Naga, Zeme",,gc-nzm,glottolog,en,1
12668,,newz1236,New Zealand Sign Language,,gc-nzs,glottolog,en,1
12669,,orok1265,Orok,,gc-oaa,glottolog,en,1
12670,,oroc1248,Oroch,,gc-oac,glottolog,en,1
12671,,ocai1244,Ocaina,,gc-oca,glottolog,en,1
12672,,atzi1235,"Matlatzinca, Atzingo",,gc-ocu,glottolog,en,1
12673,,ogbi1239,Ogbia,,gc-ogb,glottolog,en,1
12674,,ogbr1243,Ogbronuagum,,gc-ogu,glottolog,en,1
12675,,east2542,"Ojibwa, Eastern",,gc-ojg,glottolog,en,1
12676,,seve1240,"Ojibwa, Severn",,gc-ojs,glottolog,en,1
12677,,okan1243,Okanagan,,gc-oka,glottolog,en,1
12678,,okuu1243,Oku,,gc-oku,glottolog,en,1
12679,,omah1247,Omaha-Ponca,,gc-oma,glottolog,en,1
12680,,east2443,"Ambae, East",,gc-omb,glottolog,en,1
12681,,omag1248,Omagua,,gc-omg,glottolog,en,1
12682,,onaa1245,Ona,,gc-ona,glottolog,en,1
12683,,onei1249,Oneida,,gc-one,glottolog,en,1
12684,,oloo1241,Olo,,gc-ong,glottolog,en,1
12685,,onon1246,Onondaga,,gc-ono,glottolog,en,1
12686,,onoo1246,Ono,,gc-ons,glottolog,en,1
12687,,onge1236,Öñge,,gc-oon,glottolog,en,1
12688,,oksa1245,Oksapmin,,gc-opm,glottolog,en,1
12689,,orej1242,Orejón,,gc-ore,glottolog,en,1
12690,,orok1269,Orokaiva,,gc-okv,glottolog,en,1
12691,,orok1267,Orokolo,,gc-oro,glottolog,en,1
12692,,adiv1239,"Oriya, Adivasi",,gc-ort,glottolog,en,1
12693,,ormu1247,Ormuri,,gc-oru,glottolog,en,1
12694,,nucl1284,Oriya,,gc-ori,glottolog,en,1
12695,,osag1243,Osage,,gc-osa,glottolog,en,1
12696,,osse1243,Osetin,,gc-oss,glottolog,en,1
12697,,ixte1237,"Otomi, Ixtenco",,gc-otz,glottolog,en,1
12698,,mezq1235,"Otomi, Mezquital",,gc-ote,glottolog,en,1
12699,,east2556,"Otomi, Eastern Highland",,gc-otm,glottolog,en,1
12700,,quer1236,"Otomi, Querétaro",,gc-otq,glottolog,en,1
12701,,otor1240,Otoro,,gc-otr,glottolog,en,1
12702,,taga1278,Tagargrent,,gc-oua,glottolog,en,1
12703,,waya1270,Wayampi,,gc-oym,glottolog,en,1
12704,,oyyy1238,Oy,,gc-oyb,glottolog,en,1
12705,,pare1272,Parecís,,gc-pab,glottolog,en,1
12706,,paco1243,Pacoh,,gc-pac,glottolog,en,1
12707,,paum1247,Paumarí,,gc-pad,glottolog,en,1
12708,,papi1253,Papiamentu,,gc-pap,glottolog,en,1
12709,,pali1279,Palikúr,,gc-plu,glottolog,en,1
12710,,nort2954,"Paiute, Northern",,gc-pao,glottolog,en,1
12711,,toho1245,Tohono O’odham,,gc-ood,glottolog,en,1
12712,,pana1305,Timbisha,,gc-par,glottolog,en,1
12713,,bauz1241,Bauzi,,gc-bvz,glottolog,en,1
12714,,wari1268,Pakaásnovos,,gc-pav,glottolog,en,1
12715,,pawn1254,Pawnee,,gc-paw,glottolog,en,1
12716,,pech1241,Pech,,gc-pay,glottolog,en,1
12717,,rapa1244,Rapa Nui,,gc-rap,glottolog,en,1
12718,,paez1247,Páez,,gc-pbb,glottolog,en,1
12719,,mezo1235,"Popoloca, Mezontla",,gc-pbe,glottolog,en,1
12720,,coyo1236,"Popoloca, Coyotepec",,gc-pbf,glottolog,en,1
12721,,enap1235,E’ñapa Woromaipu,,gc-pbh,glottolog,en,1
12722,,park1239,Parkwa,,gc-pbi,glottolog,en,1
12723,,pang1287,Pangwa,,gc-pbr,glottolog,en,1
12724,,cent2145,"Pame, Central",,gc-pbs,glottolog,en,1
12725,,ruch1235,"Palaung, Ruching",,gc-pce,glottolog,en,1
12726,,duru1236,Duruwa,,gc-pci,glottolog,en,1
12727,,pait1244,"Chin, Paite",,gc-pck,glottolog,en,1
12728,,nige1257,"Pidgin, Nigerian",,gc-pcm,glottolog,en,1
12729,,tokp1240,Tok Pisin,,gc-tpi,glottolog,en,1
12730,,pado1242,Padoe,,gc-pdo,glottolog,en,1
12731,,east2545,"Pomo, Eastern",,gc-peb,glottolog,en,1
12732,,peng1244,Pengo,,gc-peg,glottolog,en,1
12733,,bona1250,Bonan,,gc-peh,glottolog,en,1
12734,,chic1272,Chichimeca-Jonaz,,gc-pei,glottolog,en,1
12735,,nort2966,"Pomo, Northern",,gc-pej,glottolog,en,1
12736,,sout2982,"Pomo, Southeastern",,gc-pom,glottolog,en,1
12737,,west2369,"Farsi, Western",,gc-pes,glottolog,en,1
12738,,taji1245,Tajiki,,gc-tgk,glottolog,en,1
12739,,pagu1249,Pagu,,gc-pgu,glottolog,en,1
12740,,pima1248,Pima Bajo,,gc-pia,glottolog,en,1
12741,,yine1238,Yine,,gc-pib,glottolog,en,1
12742,,piar1243,Piaroa,,gc-pid,glottolog,en,1
12743,,ping1243,Pingelapese,,gc-pif,glottolog,en,1
12744,,powh1243,Powhatan,,gc-pim,glottolog,en,1
12745,,piap1246,Piapoco,,gc-pio,glottolog,en,1
12746,,pero1241,Pero,,gc-pip,glottolog,en,1
12747,,pira1254,Piratapuyo,,gc-pir,glottolog,en,1
12748,,pitt1247,Pitta Pitta,,gc-pit,glottolog,en,1
12749,,pint1250,Pintupi-Luritja,,gc-piu,glottolog,en,1
12750,,pile1238,Vaeakau-Taumako,,gc-piv,glottolog,en,1
12751,,pitj1243,Pitjantjatjara,,gc-pjt,glottolog,en,1
12752,,paka1251,Pakanha,,gc-pkn,glottolog,en,1
12753,,poko1263,Pökoot,,gc-pko,glottolog,en,1
12754,,paki1242,Pakistan Sign Language,,gc-pks,glottolog,en,1
12755,,pila1245,Pilagá,,gc-plg,glottolog,en,1
12756,,paul1238,Paulohi,,gc-plh,glottolog,en,1
12757,,olut1240,"Popoluca, Oluta",,gc-plo,glottolog,en,1
12758,,pala1344,Palauan,,gc-pau,glottolog,en,1
12759,,paam1238,Paama,,gc-pma,glottolog,en,1
12760,,nort2723,"Pumi, Northern",,gc-pmi,glottolog,en,1
12761,,pamp1243,Pampangan,,gc-pam,glottolog,en,1
12762,,piem1238,Piemontese,,gc-pms,glottolog,en,1
12763,,tuam1242,Tuamotuan,,gc-pmt,glottolog,en,1
12764,,plai1259,"Miwok, Plains",,gc-pmw,glottolog,en,1
13142,,jeme1245,Jemez,,gc-tow,glottolog,en,1
12765,,pohn1238,Pohnpeian,,gc-pon,glottolog,en,1
12766,,pang1290,Pangasinan,,gc-pag,glottolog,en,1
12767,,panj1256,"Panjabi, Eastern",,gc-pan,glottolog,en,1
12768,,pany1241,Panytyima,,gc-pnw,glottolog,en,1
12769,,poqo1257,"Poqomam, Eastern",,gc-poa,glottolog,en,1
12770,,poqo1256,"Poqomchi', Western",,gc-pob,glottolog,en,1
12771,,poqo1253,"Poqomam, Central",,gc-poc,glottolog,en,1
12772,,sanj1285,"Popoloca, San Juan Atzingo",,gc-poe,glottolog,en,1
12773,,poqo1254,"Poqomchi', Eastern",,gc-poh,glottolog,en,1
12774,,high1276,"Popoluca, Highland",,gc-poi,glottolog,en,1
12775,,pong1250,Pongu,,gc-png,glottolog,en,1
12776,,cent2138,"Pomo, Central",,gc-poo,glottolog,en,1
12777,,port1283,Portuguese,,gc-por,glottolog,en,1
12778,,sayu1241,"Popoluca, Sayula",,gc-pos,glottolog,en,1
