Language_ID,Name,Provider
bsm,Bislama,ruhlen
biu,Bisu,ruhlen
bla,Blackfoot,ruhlen
boa,Boazi,ruhlen
bob,Bobangi,ruhlen
bbf,Bobo-Fing,ruhlen
bdu bod,Bodo,ruhlen
boi,Boiken,ruhlen
blq,Bole,ruhlen
bgo,Bongo,ruhlen
bon,Bongu,ruhlen
btk,Bontok (Central),ruhlen
bor,Bora,ruhlen
ssh,Boro (Omotic),ruhlen
brr,Bororo,ruhlen
brc,Borunca,ruhlen
kqq,Botocudo,ruhlen
boz,Bozo,ruhlen
brh,Brahui,ruhlen
bra,Brao,ruhlen
may,Brat,ruhlen
bre,Breton,ruhlen
bri,Bribri,ruhlen
bru brw,Bru,ruhlen
bub,Bubi,ruhlen
bud,Buduma,ruhlen
bdk,Budux,ruhlen
bug,Bugis,ruhlen
bgl,Buglere,ruhlen
bun,Buin,ruhlen
mta,Bukar Sadong,ruhlen
bul,Bulgarian,ruhlen
bui buy,Buli,ruhlen
buw,Bulu,ruhlen
bum,Buma,ruhlen
bnb,Bunaba,ruhlen
ghr,Bunan,ruhlen
bpa,Bura,ruhlen
bua,Burarra,ruhlen
but,Buriat,ruhlen
brj,Burji,ruhlen
brm,Burmese,ruhlen
buu,Buru,ruhlen
bmr,Burum,ruhlen
brn,Burunge,ruhlen
bur,Burushaski,ruhlen
bus,Busa,ruhlen
bsh,Bushong,ruhlen
kbw,Bwe,ruhlen
bya,Byangsi,ruhlen
blr,Byelorussian,ruhlen
cab,Cabecar,ruhlen
cac,Cacua,ruhlen
cad,Caddo,ruhlen
cog,Cagaba,ruhlen
cah,Cahuilla,ruhlen
cak,Cakchiquel,ruhlen
khm,Cambodian,ruhlen
cam,Camsa,ruhlen
ins iql,Canadian Inuit,ruhlen
cnm,Canamari,ruhlen
can,Candoshi,ruhlen
ckr cnl,Canela,ruhlen
cnt,Cantonese,ruhlen
cap,Capanahua,ruhlen
crp,Carapana,ruhlen
crj umu,Carijona,ruhlen
crl pul,Carolinian,ruhlen
crq,Carrier,ruhlen
cas,Cashibo,ruhlen
csh,Cashinahua,ruhlen
ctl,Catalan,ruhlen
ctw,Catawba,ruhlen
cav,Cavineña,ruhlen
cay,Cayapa,ruhlen
kyp,Cayapo,ruhlen
cyg,Cayuga,ruhlen
cyv,Cayuvava,ruhlen
ceb,Cebuano,ruhlen
cem,Cemuhi,ruhlen
ifm,Central Teke,ruhlen
lho skk,Central Tibetan,ruhlen
qia,Ch'iang,ruhlen
cbo,Chacobo,ruhlen
cga,Chaga,ruhlen
anu,Chakosi,ruhlen
cme,Cham (East),ruhlen
chw,Cham (West),ruhlen
chm,Chamalal,ruhlen
ptt sle,Chamba,ruhlen
chb,Chambri,ruhlen
emc,Chami,ruhlen
cha,Chamorro,ruhlen
chg,Chang,ruhlen
cht cso ctt cya,Chatino,ruhlen
chd,Chaudangsi,ruhlen
cvc,Chavacano,ruhlen
xav,Chavante,ruhlen
chy,Chayahuita,ruhlen
chc,Chechen,ruhlen
chl,Chehalis (Upper),ruhlen
cmk,Chemakum,ruhlen
cmh,Chemehuevi,ruhlen
cpn,Chepang,ruhlen
che,Cherokee,ruhlen
cyn,Cheyenne,ruhlen
msc,Chibcha,ruhlen
cjo,Chichimeca,ruhlen
cec,Chicomukeltec,ruhlen
mos,Chimane,ruhlen
chi,Chimariko,ruhlen
gln kmn tba,Chimbu,ruhlen
cma,Chimila,ruhlen
mcc,Chimu,ruhlen
ccm chq cle cpl csc csf cte,Chinantec,ruhlen
ckl,Chinook (Lower),ruhlen
cku,Chinook (Upper),ruhlen
cpy,Chipaya,ruhlen
chp,Chipewyan,ruhlen
cqt,Chiquito,ruhlen
ctm,Chitimacha,ruhlen
oto,Chiwere,ruhlen
cch,Chocho,ruhlen
cct,Choctaw,ruhlen
col,Chol,ruhlen
cln,Cholona,ruhlen
cho chx cmy,Chontal,ruhlen
crt,Chorote,ruhlen
coi,Chorti,ruhlen
chr,Chrau,ruhlen
crh,Chru,ruhlen
cve,Chuave,ruhlen
chj,Chuj,ruhlen
chk,Chukchi,ruhlen
chu,Chulupi,ruhlen
cly,Chulym,ruhlen
cba cin,Chumash,ruhlen
deu,Chutiya,ruhlen
chv,Chuvash,ruhlen
cla,Clallam,ruhlen
coa,Coahuiltec,ruhlen
coc,Cocama,ruhlen
ccp,Cocopa,ruhlen
coe,Coeur d'Alene,ruhlen
cof,Cofan,ruhlen
tsf,Colorado,ruhlen
cwe,Columbian,ruhlen
cmn,Comanche,ruhlen
cmc,Comecrudo,ruhlen
cmx,Comox,ruhlen
coo,Coos,ruhlen
cop,Coptic,ruhlen
cor,Cora,ruhlen
kje,Coreguaje,ruhlen
crn,Cornish,ruhlen
cre,Cree,ruhlen
cri,Crimean Turkish,ruhlen
gbc,Crioulo,ruhlen
cro,Crow,ruhlen
cua,Cua,ruhlen
awp,Cuaiquer,ruhlen
cub,Cubeo,ruhlen
cui,Cuiba,ruhlen
cuc,Cuica,ruhlen
ctc,Cuicatec,ruhlen
cut,Cuitlatec,ruhlen
cul,Culina,ruhlen
kun,Cuna,ruhlen
cup,Cupeño,ruhlen
cur,Curripaco,ruhlen
cze,Czech,ruhlen
dab,Daba,ruhlen
dad,Dadibi,ruhlen
dag,Daga,ruhlen
dga,Dagara,ruhlen
dgb,Dagbani,ruhlen
dgr,Dagur,ruhlen
dah,Dahalo,ruhlen
dak sto,Dakota,ruhlen
dan dbw,Dan,ruhlen
dnw,Dangla,ruhlen
dni,Dani (Grand Valley),ruhlen
dsh,Danish,ruhlen
dhb,Darambal,ruhlen
drg,Dargwa,ruhlen
drm,Darmiya,ruhlen
dha,Dasenech,ruhlen
dat,Datooga,ruhlen
day,Day,ruhlen
doy,Dayãyo,ruhlen
def,Defaka,ruhlen
deg,Degema,ruhlen
dre,Dehu,ruhlen
den,Deni,ruhlen
der,Dera,ruhlen
des,Desano,ruhlen
det,Deti,ruhlen
dhl,Dhalandji,ruhlen
glp,Dhangu,ruhlen
dhw,Dharawal,ruhlen
dhm,Dhimal,ruhlen
dhu,Dhurga,ruhlen
dda djp gmt,Dhuwal,ruhlen
dng,Di,ruhlen
vat,Dida,ruhlen
tsz,Dido,ruhlen
die tja,Diegueño,ruhlen
dig,Digaro,ruhlen
dms,Dimasa,ruhlen
dim,Dime,ruhlen
dio,Diola,ruhlen
diy,Diyari,ruhlen
diz,Dizi,ruhlen
jam,Djamindjung,ruhlen
djr,Djaru,ruhlen
djn,Djinang,ruhlen
dji,Djingili,ruhlen
ndy,Djuka,ruhlen
dob,Dobel,ruhlen
dds dts,Dogon,ruhlen
dgi,Dogri,ruhlen
dol,Dolgan,ruhlen
dgo,Dongo,ruhlen
nbd nku,Dongolawi,ruhlen
yem,Dschang,ruhlen
dua,Duala,ruhlen
pta,Dubea,ruhlen
duk,Duka,ruhlen
dma,Duma,ruhlen
dca,Dumagat (Casiguran),ruhlen
dmk,Dumaki,ruhlen
dmi,Dumi,ruhlen
dun,Duna,ruhlen
ygd,Duru,ruhlen
dbr dli dut duz,Dutch,ruhlen
bdc,Dutch Creole,ruhlen
dja,Dyaabugay,ruhlen
tye,Dyeraidy,ruhlen
dym,Dyimini,ruhlen
dyi,Dyirbal,ruhlen
dyu,Dyula,ruhlen
ahs,Eastern Arabic,ruhlen
ebi,Ebira,ruhlen
ngu,Efate (North),ruhlen
erk,Efate (South),ruhlen
efi,Efik,ruhlen
eip,Eipo,ruhlen
eja,Ejagham,ruhlen
eka,Ekagi,ruhlen
ora,Emai,ruhlen
emb,Embera,ruhlen
eme,Emerillon,ruhlen
ene,Enets,ruhlen
ena kyk,Enga,ruhlen
egn,Engenni,ruhlen
eno,Enggano,ruhlen
eng,English,ruhlen
ann,Enindhilyagwa,ruhlen
eny,Enya,ruhlen
ese,Ese'ejja,ruhlen
esm,Esmeralda,ruhlen
ess,Esselen,ruhlen
est,Estonian,ruhlen
evn,Even,ruhlen
eve,Evenki,ruhlen
ewa ewe,Ewe,ruhlen
ewo,Ewondo,ruhlen
eya,Eyak,ruhlen
plr,Falor,ruhlen
far,Faroese,ruhlen
dri prs,Farsi,ruhlen
fqs,Fas,ruhlen
fas,Fasu,ruhlen
fef,Fe'fe,ruhlen
fij fiw,Fijian,ruhlen
fin,Finnish,ruhlen
foe,Foe,ruhlen
fon,Fon,ruhlen
for,Fore,ruhlen
fox,Fox,ruhlen
fre,French,ruhlen
gfr lcr mqc sey,French Creole,ruhlen
fea fno fri frw,Frisian,ruhlen
fbf fgo fgu fma fni fua fum fus,Fula,ruhlen
fni fus,Fulani,ruhlen
ful,Fulnio,ruhlen
fur,Fur,ruhlen
bgr,Furu,ruhlen
fut,Futuna-Aniwa,ruhlen
poa,Fwai,ruhlen
fye,Fyam,ruhlen
gnd,Ga'anda,ruhlen
igs,Gaam,ruhlen
gdk,Gadaba,ruhlen
gad,Gade,ruhlen
aga gds,Gadsup,ruhlen
iri,Gaelic,ruhlen
gag,Gagauz,ruhlen
gaa,Gagudju,ruhlen
gah,Gahuku,ruhlen
gll,Galela,ruhlen
car,Galibi,ruhlen
glc,Galician,ruhlen
ngm,Gambai,ruhlen
gml yuw,Gamilaraay,ruhlen
gap,Gapapaiwa,ruhlen
tap,Gapun,ruhlen
krj,Garadyari,ruhlen
grr,Garawa,ruhlen
gar,Garo,ruhlen
grs,Garus,ruhlen
gav,Gavião,ruhlen
dug,Gawwada,ruhlen
kay,Gayardilt,ruhlen
gay,Gayo,ruhlen
gbb gbk mdo,Gbaya,ruhlen
gel,Gela,ruhlen
gla,Gelao,ruhlen
kel,Gele,ruhlen
geo,Georgian,ruhlen
gau gba gbe gbl ger gha gma gos gpz grp gtg gth gti gvi gwe gzu,German,ruhlen
tgh,Ghadames,ruhlen
gho,Ghotuo,ruhlen
gdr,Gidar,ruhlen
gil,Gilaki,ruhlen
krb,Gilbertese,ruhlen
niv nvs,Gilyak,ruhlen
kie,Giri,ruhlen
giz,Gisiga,ruhlen
goa,Goajiro,ruhlen
gdi,Godie,ruhlen
god,Godoberi,ruhlen
goe,Goemai,ruhlen
gog,Gogodala,ruhlen
gok,Gokana,ruhlen
gol,Gola,ruhlen
nai,Gold,ruhlen
una,Goliath,ruhlen
gon,Gondi,ruhlen
hwr,Gorani,ruhlen
grt,Gorontalo,ruhlen
grb,Grebo,ruhlen
gcy grk,Greek,ruhlen
gre grw gso,Greenlandic,ruhlen
ghb skn,Guahibo,ruhlen
gjj,Guajajara,ruhlen
gmb,Guambiano,ruhlen
gna,Guana,ruhlen
gno,Guanano,ruhlen
guq,Guaque,ruhlen
crg gua,Guarani,ruhlen
wrk,Guarequena,ruhlen
grj,Guarijío,ruhlen
gto,Guato,ruhlen
gyb,Guayabero,ruhlen
ach,Guayaki,ruhlen
nbr,Guaymi,ruhlen
gud,Gude,ruhlen
gdf,Guduf,ruhlen
gue,Guere,ruhlen
ggd,Gugadj,ruhlen
kya,Gugu Yalandyi,ruhlen
guh,Guhu-Semane,ruhlen
guj,Gujarati,ruhlen
gul,Gula,ruhlen
gmw,Gumasi,ruhlen
gum,Gumbayunggir,ruhlen
goo,Guniyan,ruhlen
bbw,Gunwinygu,ruhlen
chh,Gurage (Central West),ruhlen
grg,Guragone,ruhlen
ggu,Gureng Gureng,ruhlen
grn,Gurenne,ruhlen
gji,Gurindji,ruhlen
grm gut,Gurma,ruhlen
gur,Gurung,ruhlen
gus,Gusii,ruhlen
gdb,Gutob,ruhlen
guu,Guugu Yimidhirr,ruhlen
gwa,Gwari,ruhlen
jia,Gyarung,ruhlen
ga,Gã,ruhlen
had,Hadza,ruhlen
hai hno,Haida,ruhlen
hsl,Haisla,ruhlen
lai,Haka,ruhlen
hln,Halang,ruhlen
hal,Halia,ruhlen
hlu,Halkomelem,ruhlen
hmr,Hamar,ruhlen
ham,Hamtai,ruhlen
han,Hani,ruhlen
hnn,Hanunoo,ruhlen
hrr,Harari,ruhlen
hat,Hattam,ruhlen
hau,Hausa,ruhlen
hav,Havasupai,ruhlen
haw,Hawaiian,ruhlen
hwc,Hawaiian Creole,ruhlen
hya,Haya,ruhlen
hba heb,Hebrew,ruhlen
heh,Hehe,ruhlen
hei,Heiltsuk,ruhlen
hem,Hemba,ruhlen
her,Herero,ruhlen
hia,Hianacoto,ruhlen
hid,Hidatsa,ruhlen
hil,Hiligaynon,ruhlen
hna,Hina,ruhlen
hin,Hindi,ruhlen
hnk,Hinux,ruhlen
hix,Hishkariana,ruhlen
hma,Hmar,ruhlen
ho,Ho,ruhlen
hoa,Hoava,ruhlen
hol,Holoholo,ruhlen
hop,Hopi,ruhlen
hre,Hrê,ruhlen
hmb,Huambisa,ruhlen
aik,Huari,ruhlen
htc,Huastec,ruhlen
hve,Huave,ruhlen
hui,Huichol,ruhlen
tst,Huihui,ruhlen
hnd,Hunde,ruhlen
hun,Hungarian,ruhlen
hzb,Hunzib,ruhlen
hup,Hupa,ruhlen
hpd,Hupda,ruhlen
wya,Huron,ruhlen
iaa,Iaai,ruhlen
iat,Iatmul,ruhlen
iba,Iban,ruhlen
ibn,Ibanag,ruhlen
ibi,Ibibio,ruhlen
ika,Ica,ruhlen
ice,Icelandic,ruhlen
beg,Ida'an,ruhlen
ido,Idoma,ruhlen
idn,Iduna,ruhlen
igb,Igbo,ruhlen
ige,Igede,ruhlen
ign,Ignaciano,ruhlen
iha,Iha,ruhlen
ik,Ik,ruhlen
amx,Ikundun,ruhlen
ila,Ila,ruhlen
ill,Illinois,ruhlen
ilo,Ilokano,ruhlen
ina,Inanwatan,ruhlen
iir ind inj,Indonesian,ruhlen
dgx,Ingalik,ruhlen
izh,Ingrian,ruhlen
ing,Ingush,ruhlen
iqu,Iquito,ruhlen
irr,Irahutu,ruhlen
irx,Iranshe,ruhlen
irq,Iraqw,ruhlen
ird iri irm,Irish,ruhlen
ssa,Isala,ruhlen
ish,Ishkashmi,ruhlen
isn,Isnag,ruhlen
iso,Isoko,ruhlen
ifi ita itb itg itn itu,Italian,ruhlen
itw,Itawis,ruhlen
ito,Itonama,ruhlen
itz,Itza,ruhlen
iva,Ivatanen,ruhlen
iwa,Iwaidja,ruhlen
iwm,Iwam,ruhlen
ixc,Ixcatec,ruhlen
ixi,Ixil,ruhlen
ets,Iyekhee,ruhlen
izi,Izi,ruhlen
jak,Jacaltec,ruhlen
yms,Janjero,ruhlen
jpn,Japanese,ruhlen
jpr,Japreria,ruhlen
jaq,Jaqaru,ruhlen
jrw,Jarawa,ruhlen
jav,Javanese,ruhlen
jeb,Jebero,ruhlen
jeh,Jeh,ruhlen
jah,Jehai,ruhlen
tol,Jicaque,ruhlen
jng,Jingphaw,ruhlen
jom,Jomang,ruhlen
jun,Juang,ruhlen
juk,Jukun,ruhlen
jlu,Jur,ruhlen
kab,Kabardian,ruhlen
kby,Kabre,ruhlen
kbl,Kabyle,ruhlen
kdw,Kadiweu,ruhlen
kad,Kadugli,ruhlen
kef,Kafa,ruhlen
kgm,Kagoma,ruhlen
kgr,Kaguru,ruhlen
kai,Kaian,ruhlen
daa kli,Kaili,ruhlen
kng,Kaingang,ruhlen
rum,Kairi,ruhlen
krr,Kairiru,ruhlen
kyt,Kaititj,ruhlen
kaw,Kaiwa,ruhlen
kly,Kala Lagaw Ya,ruhlen
klq,Kalam,ruhlen
klz,Kalanga,ruhlen
klh,Kalasha,ruhlen
wgl,Kalasha-Ala,ruhlen
kls,Kalispel,ruhlen
kgu,Kalkatungu,ruhlen
kiq kmk,Kalmyk,ruhlen
kll,Kaluli,ruhlen
don kzh,Kam,ruhlen
mij,Kaman,ruhlen
kak,Kamano,ruhlen
kms,Kamas,ruhlen
kmz,Kamasau,ruhlen
kma,Kamayura,ruhlen
kba,Kamba,ruhlen
kbo,Kambot,ruhlen
ite,Kamchadal,ruhlen
kmi,Kami,ruhlen
kmr,Kamoro,ruhlen
kan,Kana,ruhlen
knk,Kanakuru,ruhlen
xns,Kanashi,ruhlen
knn,Kanauri,ruhlen
kbu,Kanembu,ruhlen
kea kwe,Kanjobal,ruhlen
kky,Kankanay (Central),ruhlen
knd,Kannada,ruhlen
knb knp,Kanum,ruhlen
knr,Kanuri,ruhlen
kyo,Kanyok,ruhlen
kpm,Kapampangan,ruhlen
kpn,Kapingamarangi,ruhlen
sar,Kapriman,ruhlen
olm,Kapuas,ruhlen
kar kra,Kara,ruhlen
tny,Karaboro,ruhlen
krc,Karachay,ruhlen
tof,Karagas,ruhlen
nbo,Karagwe,ruhlen
krm,Karaim,ruhlen
kkp,Karakalpak,ruhlen
kmj,Karamojong,ruhlen
krg,Karanga,ruhlen
kkw,Karankawa,ruhlen
krt,Karata,ruhlen
kao,Karaw,ruhlen
krl,Karelian,ruhlen
kdg,Karipuna,ruhlen
kna,Karitiana,ruhlen
vka,Kariyarra,ruhlen
bkr,Karo Batak,ruhlen
krk,Karok,ruhlen
ksm xsm,Kasem,ruhlen
ksh,Kashaya,ruhlen
kas,Kashmiri,ruhlen
ksu svc,Kashubian,ruhlen
gwo,Katab,ruhlen
ktc,Katcha,ruhlen
kat,Kate,ruhlen
ktz,Kati,ruhlen
ktl,Katla,ruhlen
ktu,Katu,ruhlen
kaj,Kaure,ruhlen
kaq,Kaurna,ruhlen
kws,Kawaiisu,ruhlen
kyl,Kayah,ruhlen
kbr,Kayan (Baram),ruhlen
kaz,Kazakh,ruhlen
ked,Kedang,ruhlen
taw,Kehelala,ruhlen
frd kei,Kei,ruhlen
hak,Kejia,ruhlen
kek,Kekchi,ruhlen
kap,Kela,ruhlen
klt,Kelabit,ruhlen
kem,Kemant,ruhlen
kmt,Kemtuk,ruhlen
ken,Kenga,ruhlen
kyg,Kenyang,ruhlen
ker,Kera,ruhlen
krq,Kerek,ruhlen
ksa,Keres (Eastern),ruhlen
aco,Keres (Western),ruhlen
ket,Ket,ruhlen
kte,Kete,ruhlen
ktn,Ketengban,ruhlen
kew,Kewa,ruhlen
khk,Khakas,ruhlen
khl,Khalaj,ruhlen
khg,Khaling,ruhlen
kha,Khalkha,ruhlen
kmh,Kham,ruhlen
khr,Kharia,ruhlen
khs,Khasi,ruhlen
khm,Khmer,ruhlen
kmu,Khmu',ruhlen
khw,Khowar,ruhlen
khu,Khumi,ruhlen
hyo,Khyang,ruhlen
khn,Khün,ruhlen
tki,Ki,ruhlen
kik,Kikuyu,ruhlen
klb,Kilba,ruhlen
klv,Kilivila,ruhlen
klw,Kiliwa,ruhlen
ksp,Kim,ruhlen
kim,Kimaghana,ruhlen
kga,Kinga,ruhlen
kio,Kiowa,ruhlen
cml,Kiranti,ruhlen
kfy kgz,Kirghiz,ruhlen
kri,Kiriri,ruhlen
kir,Kirma,ruhlen
kji,Kirmanji,ruhlen
ksr,Kisar,ruhlen
kis kss,Kisi,ruhlen
kij,Kitja,ruhlen
kit,Kitsai,ruhlen
klm,Klamath,ruhlen
kla,Klau,ruhlen
klk,Ko,ruhlen
kwz,Koaia,ruhlen
koa,Koasati,ruhlen
kob,Kobon,ruhlen
kod,Kodagu,ruhlen
koh,Kohumono,ruhlen
koi,Koiari,ruhlen
kmo,Koiari (Mountain),ruhlen
kta,Koita,ruhlen
kkt,Kokota,ruhlen
koo,Kola,ruhlen
clc,Kolakngat,ruhlen
kol,Kolami,ruhlen
kln,Kolana,ruhlen
ijo,Kolokuma,ruhlen
kou,Kom,ruhlen
kni,Koma,ruhlen
xbi,Kombio,ruhlen
kzy yzv,Komi,ruhlen
kom,Komo,ruhlen
kda,Konda,ruhlen
fio kon,Kongo,ruhlen
kkn,Konkani,ruhlen
kkb,Konkomba,ruhlen
knu,Konua,ruhlen
kgi,Konyagi,ruhlen
krf,Korafe,ruhlen
kor,Korean,ruhlen
kku,Korku,ruhlen
kry,Koryak,ruhlen
yal,Kosarek,ruhlen
kos,Kosraean,ruhlen
kot,Kota,ruhlen
ktk,Kotoko,ruhlen
koy,Koya,ruhlen
kjr,Koyra,ruhlen
kyn,Koyukon,ruhlen
kpa,Kpan,ruhlen
kpe,Kpelle,ruhlen
kpo,Kposo,ruhlen
pnx,Kreen-Akarore,ruhlen
kre,Kresh,ruhlen
isa,Krisa,ruhlen
kro,Krongo,ruhlen
krz,Kryts,ruhlen
kiu kui,Kui,ruhlen
mnv,Kukuya,ruhlen
gir,Kulaal,ruhlen
klg,Kulung (Tibeto-Burman),ruhlen
nel,Kumak,ruhlen
kuq,Kumyk,ruhlen
knm,Kunama,ruhlen
kmp,Kunimaipa,ruhlen
atm,Kunza,ruhlen
bkb,Kurumba,ruhlen
kfe,Kurumfe,ruhlen
kur,Kurux,ruhlen
kus,Kusunda,ruhlen
kth,Kutchin,ruhlen
kut,Kutenai,ruhlen
wrb,Kuurn Kopan Noot,ruhlen
kuv,Kuvi,ruhlen
kwa,Kwaio,ruhlen
kwk,Kwakwala,ruhlen
kwr,Kwamera,ruhlen
kwn,Kwangali,ruhlen
hhu,Kwasengen,ruhlen
koe,Kwegu,ruhlen
gro,Kweni,ruhlen
kwb,Kwerba,ruhlen
bku,Kwiri,ruhlen
kwo,Kwoma,ruhlen
kwt,Kwomtari,ruhlen
lab,Labu,ruhlen
lac,Lacandon,ruhlen
ldn,Ladin,ruhlen
ari,Lae,ruhlen
ddf,Lagawa,ruhlen
lha,Laha,ruhlen
lah,Lahu,ruhlen
lak,Lak,ruhlen
lkk,Lakkia,ruhlen
lla,Lama-Lama,ruhlen
lmh,Lamaholot,ruhlen
lmg,Lamang,ruhlen
lmb,Lamba,ruhlen
lns,Lamnso,ruhlen
lmp,Lampung,ruhlen
lgi,Langi,ruhlen
lan,Lango,ruhlen
lao,Lao,ruhlen
lar,Laragiya,ruhlen
lrd,Lardil,ruhlen
lch,Lati,ruhlen
lat,Latvian,ruhlen
lau,Lau,ruhlen
tnk,Lavongai,ruhlen
lav,Lavukaleve,ruhlen
laz,Laz,ruhlen
lec,Leco,ruhlen
leg,Lega,ruhlen
agb,Legbo,ruhlen
lel,Lele,ruhlen
len,Lenakel,ruhlen
lep,Lepcha,ruhlen
wet,Letri Lgona,ruhlen
lew,Lewo,ruhlen
lez,Lezgi,ruhlen
lic,Li,ruhlen
lil,Lillooet,ruhlen
lim,Limbu,ruhlen
lml,Limilngan,ruhlen
lnd,Linda,ruhlen
lnj,Linngithigh,ruhlen
lis,Lisu,ruhlen
lit,Lithuanian,ruhlen
liv,Livonian,ruhlen
lob,Lobi,ruhlen
lug,Logbara,ruhlen
lgt,Logo,ruhlen
lag,Logone,ruhlen
lok,Loko,ruhlen
lma,Loma,ruhlen
ama,Longa,ruhlen
lgu,Longgu,ruhlen
lon,Loniu,ruhlen
lnw,Lonwolwol,ruhlen
lin,Losengo,ruhlen
lot,Lotha,ruhlen
lou,Lou,ruhlen
lov,Loven,ruhlen
mud,Lower Mundani,ruhlen
loz,Lozi,ruhlen
lga,Luangiua,ruhlen
blu cil,Luba-Kasai,ruhlen
kil,Luba-Shaba,ruhlen
luc,Luchazi,ruhlen
bkn,Lue,ruhlen
lda,Luganda,ruhlen
lui,Luiseño,ruhlen
alk,Lukep,ruhlen
lul,Lule,ruhlen
lud,Lundayeh,ruhlen
ldo,Lundu,ruhlen
luo,Luo,ruhlen
lur,Luri,ruhlen
lus,Lushootseed,ruhlen
lux,Luxembourgeois,ruhlen
luy,Luyia,ruhlen
luv,Lwena,ruhlen
lye,Lyele,ruhlen
lu,Lü,ruhlen
myn,Ma'anyan,ruhlen
maa,Maasai,ruhlen
mab,Mabang,ruhlen
mca,Maca,ruhlen
mcg,Macaguan,ruhlen
mcd,Macedonian,ruhlen
mch,Machiguenga,ruhlen
mcn,Macuna,ruhlen
mdz,Mada,ruhlen
mda,Mada (Chadic),ruhlen
mad,Madi,ruhlen
mdl,Madngele,ruhlen
mdr,Madurese,ruhlen
mae,Mae,ruhlen
mgh,Magahi,ruhlen
mag msy,Magar,ruhlen
mgi,Magi,ruhlen
mgn,Magindanao,ruhlen
mhm,Mah Meri,ruhlen
nob,Mahas,ruhlen
mhc,Mahican,ruhlen
mne,Maidu (Mountain),ruhlen
knw,Maidu (Northwest),ruhlen
nsn,Maidu (Southern),ruhlen
mpr,Maipure,ruhlen
msn,Maisin,ruhlen
mai,Maithili,ruhlen
maj,Majang,ruhlen
mkz,Makaa,ruhlen
mak,Makah,ruhlen
mkj,Makasai,ruhlen
mks,Makassarese,ruhlen
tab,Makian (East),ruhlen
mkl,Maklew,ruhlen
mkd,Makonde,ruhlen
mua,Makua,ruhlen
mac,Makushi,ruhlen
mlc,Malacca Creole,ruhlen
mal,Malagassy,ruhlen
mlk,Malakmalak,ruhlen
ktp kuy mds mly myk,Malay,ruhlen
mym,Malayalam,ruhlen
dam,Malayo,ruhlen
dhi,Maldivian,ruhlen
mle,Male (Omotic),ruhlen
mlu,Maleu,ruhlen
tmm,Malo,ruhlen
mlt,Maltese,ruhlen
mto,Malto,ruhlen
mam mmz,Mam,ruhlen
mmn,Mamanwa,ruhlen
mla,Mambila,ruhlen
mmw,Mambwe,ruhlen
mmp,Mampelle,ruhlen
mmv,Mamvu,ruhlen
mnm,Manam,ruhlen
mbu,Manambu,ruhlen
nmm,Manang,ruhlen
mnc,Manchu,ruhlen
mdn,Mandan,ruhlen
mnr,Mandar,ruhlen
kug mnd,Mandarin,ruhlen
mdk mkg,Mandinka,ruhlen
mem,Manem,ruhlen
mmb,Mangap,ruhlen
myi,Mangarayi,ruhlen
mmi,Mangbai,ruhlen
mbt,Mangbetu,ruhlen
mng,Manggarai,ruhlen
maw mnk,Maninka,ruhlen
mjk,Manjaku,ruhlen
mkn,Mankan,ruhlen
mkq,Mankon,ruhlen
man,Mano,ruhlen
mns,Mansi,ruhlen
sgb,Mantion,ruhlen
mnx,Manx,ruhlen
nma,Mao,ruhlen
mao,Maori,ruhlen
mpy,Mapoyo,ruhlen
map,Mapudungu,ruhlen
mra,Mara,ruhlen
cmr,Maram,ruhlen
mrn,Maranao,ruhlen
mku,Maranungku,ruhlen
mhi,Marathi,ruhlen
mny,Margany,ruhlen
mrg,Margi,ruhlen
mah mme,Mari,ruhlen
mar,Maricopa,ruhlen
mrd,Marind,ruhlen
mav,Maring,ruhlen
ckh,Maring (Trans New Guinea),ruhlen
mrr,Maringarr,ruhlen
mrh,Marithiyel,ruhlen
mrq,Marquesan,ruhlen
msh,Marshallese,ruhlen
mrt,Martuyhunira,ruhlen
mru,Maru,ruhlen
skw,Marwari,ruhlen
mas,Masa,ruhlen
max,Mashakali,ruhlen
mtt,Massachusett,ruhlen
myr,Matses,ruhlen
mtl,Mattole,ruhlen
mtk,Matukar,ruhlen
mtb,Matumbi,ruhlen
mau,Maung,ruhlen
mya,Maya (South Halmahera),ruhlen
yes,Mayo,ruhlen
myg,Mayogo,ruhlen
maz,Mazahua,ruhlen
mzn,Mazanderani,ruhlen
mzc mzh,Mazatec,ruhlen
mba,Mba,ruhlen
mbb,Mbabaram,ruhlen
mby,Mbai,ruhlen
eml,Mbaloh,ruhlen
mbz,Mbe,ruhlen
mbe,Mbede,ruhlen
mbl,Mbole,ruhlen
mdw,Mboshi,ruhlen
mbg,Mbugu,ruhlen
mbm,Mbum,ruhlen
mee,Me'en,ruhlen
mea,Meax,ruhlen
mhk,Mehek,ruhlen
mid,Meidob,ruhlen
mei,Meithei,ruhlen
mke,Mekeo,ruhlen
mel,Melanau,ruhlen
mxe,Mele,ruhlen
mde,Mende,ruhlen
hmi,Meneca,ruhlen
men,Menominee,ruhlen
mnt,Mentawai,ruhlen
mey,Menya,ruhlen
mer,Meriam,ruhlen
msl,Mesalit,ruhlen
mpt,Mianmin,ruhlen
hmd hmo,Miao,ruhlen
mic,Micmac,ruhlen
idu,Midu,ruhlen
mie mnu,Mien,ruhlen
mig,Migama,ruhlen
mkr,Mikarew,ruhlen
mki,Mikasuki,ruhlen
